SA2_MAINCODE_2016,CoPSW_2000_2999_H_0,CoPSW_2000_2999_H_1_15,CoPSW_2000_2999_H_16_24,CoPSW_2000_2999_H_25_34,CoPSW_2000_2999_H_35_39,CoPSW_2000_2999_H_40,CoPSW_2000_2999_H_41_48,CoPSW_2000_2999_H_49mo,CoPSW_2000_2999_H_NS,CoPSW_2000_2999_H_Tot,CoPSW_3000mo_H_0,CoPSW_3000mo_H_1_15,CoPSW_3000mo_H_16_24,CoPSW_3000mo_H_25_34,CoPSW_3000mo_H_35_39,CoPSW_3000mo_H_40,CoPSW_3000mo_H_41_48,CoPSW_3000mo_H_49mo,CoPSW_3000mo_H_NS,CoPSW_3000mo_H_Tot,CoPSW_PINS_H_0,CoPSW_PINS_H_1_15,CoPSW_PINS_H_16_24,CoPSW_PINS_H_25_34,CoPSW_PINS_H_35_39,CoPSW_PINS_H_40,CoPSW_PINS_H_41_48,CoPSW_PINS_H_49mo,CoPSW_PINS_H_NS,CoPSW_PINS_H_Tot,CoPSW_Tot_H_0,CoPSW_Tot_H_1_15,CoPSW_Tot_H_16_24,CoPSW_Tot_H_25_34,CoPSW_Tot_H_35_39,CoPSW_Tot_H_40,CoPSW_Tot_H_41_48,CoPSW_Tot_H_49mo,CoPSW_Tot_H_NS,CoPSW_Tot_H_Tot,ClAW_NNI_H_0,ClAW_NNI_H_1_15,ClAW_NNI_H_16_24,ClAW_NNI_H_25_34,ClAW_NNI_H_35_39,ClAW_NNI_H_40,ClAW_NNI_H_41_48,ClAW_NNI_H_49mo,ClAW_NNI_H_NS,ClAW_NNI_H_Tot,ClAW_1_149_H_0,ClAW_1_149_H_1_15,ClAW_1_149_H_16_24,ClAW_1_149_H_25_34,ClAW_1_149_H_35_39,ClAW_1_149_H_40,ClAW_1_149_H_41_48,ClAW_1_149_H_49mo,ClAW_1_149_H_NS,ClAW_1_149_H_Tot,ClAW_150_299_H_0,ClAW_150_299_H_1_15,ClAW_150_299_H_16_24,ClAW_150_299_H_25_34,ClAW_150_299_H_35_39,ClAW_150_299_H_40,ClAW_150_299_H_41_48,ClAW_150_299_H_49mo,ClAW_150_299_H_NS,ClAW_150_299_H_Tot,ClAW_300_399_H_0,ClAW_300_399_H_1_15,ClAW_300_399_H_16_24,ClAW_300_399_H_25_34,ClAW_300_399_H_35_39,ClAW_300_399_H_40,ClAW_300_399_H_41_48,ClAW_300_399_H_49mo,ClAW_300_399_H_NS,ClAW_300_399_H_Tot,ClAW_400_499_H_0,ClAW_400_499_H_1_15,ClAW_400_499_H_16_24,ClAW_400_499_H_25_34,ClAW_400_499_H_35_39,ClAW_400_499_H_40,ClAW_400_499_H_41_48,ClAW_400_499_H_49mo,ClAW_400_499_H_NS,ClAW_400_499_H_Tot,ClAW_500_649_H_0,ClAW_500_649_H_1_15,ClAW_500_649_H_16_24,ClAW_500_649_H_25_34,ClAW_500_649_H_35_39,ClAW_500_649_H_40,ClAW_500_649_H_41_48,ClAW_500_649_H_49mo,ClAW_500_649_H_NS,ClAW_500_649_H_Tot,ClAW_650_799_H_0,ClAW_650_799_H_1_15,ClAW_650_799_H_16_24,ClAW_650_799_H_25_34,ClAW_650_799_H_35_39,ClAW_650_799_H_40,ClAW_650_799_H_41_48,ClAW_650_799_H_49mo,ClAW_650_799_H_NS,ClAW_650_799_H_Tot,ClAW_800_999_H_0,ClAW_800_999_H_1_15,ClAW_800_999_H_16_24,ClAW_800_999_H_25_34,ClAW_800_999_H_35_39,ClAW_800_999_H_40,ClAW_800_999_H_41_48,ClAW_800_999_H_49mo,ClAW_800_999_H_NS,ClAW_800_999_H_Tot,ClAW_1000_1249_H_0,ClAW_1000_1249_H_1_15,ClAW_1000_1249_H_16_24,ClAW_1000_1249_H_25_34,ClAW_1000_1249_H_35_39,ClAW_1000_1249_H_40,ClAW_1000_1249_H_41_48,ClAW_1000_1249_H_49mo,ClAW_1000_1249_H_NS,ClAW_1000_1249_H_Tot,ClAW_1250_1499_H_0,ClAW_1250_1499_H_1_15,ClAW_1250_1499_H_16_24,ClAW_1250_1499_H_25_34,ClAW_1250_1499_H_35_39,ClAW_1250_1499_H_40,ClAW_1250_1499_H_41_48,ClAW_1250_1499_H_49mo,ClAW_1250_1499_H_NS,ClAW_1250_1499_H_Tot,ClAW_1500_1749_H_0,ClAW_1500_1749_H_1_15,ClAW_1500_1749_H_16_24,ClAW_1500_1749_H_25_34,ClAW_1500_1749_H_35_39,ClAW_1500_1749_H_40,ClAW_1500_1749_H_41_48,ClAW_1500_1749_H_49mo,ClAW_1500_1749_H_NS,ClAW_1500_1749_H_Tot,ClAW_1750_1999_H_0,ClAW_1750_1999_H_1_15,ClAW_1750_1999_H_16_24,ClAW_1750_1999_H_25_34,ClAW_1750_1999_H_35_39,ClAW_1750_1999_H_40,ClAW_1750_1999_H_41_48,ClAW_1750_1999_H_49mo,ClAW_1750_1999_H_NS,ClAW_1750_1999_H_Tot,ClAW_2000_2999_H_0,ClAW_2000_2999_H_1_15,ClAW_2000_2999_H_16_24,ClAW_2000_2999_H_25_34,ClAW_2000_2999_H_35_39,ClAW_2000_2999_H_40,ClAW_2000_2999_H_41_48,ClAW_2000_2999_H_49mo,ClAW_2000_2999_H_NS,ClAW_2000_2999_H_Tot,ClAW_3000mo_H_0,ClAW_3000mo_H_1_15,ClAW_3000mo_H_16_24,ClAW_3000mo_H_25_34,ClAW_3000mo_H_35_39,ClAW_3000mo_H_40,ClAW_3000mo_H_41_48,ClAW_3000mo_H_49mo,ClAW_3000mo_H_NS,ClAW_3000mo_H_Tot,ClAW_PINS_H_0,ClAW_PINS_H_1_15,ClAW_PINS_H_16_24,ClAW_PINS_H_25_34,ClAW_PINS_H_35_39,ClAW_PINS_H_40,ClAW_PINS_H_41_48,ClAW_PINS_H_49mo,ClAW_PINS_H_NS,ClAW_PINS_H_Tot,ClAW_Tot_H_0,ClAW_Tot_H_1_15,ClAW_Tot_H_16_24,ClAW_Tot_H_25_34,ClAW_Tot_H_35_39,ClAW_Tot_H_40,ClAW_Tot_H_41_48,ClAW_Tot_H_49mo,ClAW_Tot_H_NS,ClAW_Tot_H_Tot
303031060,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,13,21,110,117,149,164,50,20,35,12,671,0,0,0,0,3,0,0,0,0,4,0,4,3,0,0,0,0,3,0,16,0,19,5,3,0,0,0,0,0,27,3,21,11,4,3,0,0,0,0,42,3,9,20,7,6,3,0,0,0,52,3,13,47,37,30,7,3,0,0,141,10,10,29,45,75,22,6,3,3,202,16,8,19,55,180,69,23,6,0,378,22,4,11,24,230,102,47,23,3,467,9,0,6,10,97,69,36,16,0,249,8,5,5,9,47,35,10,19,0,137,0,3,0,3,19,13,10,14,0,57,0,0,0,4,19,17,12,33,0,88,0,0,0,0,0,3,3,15,3,30,0,0,0,3,9,4,0,0,0,21,75,100,150,207,714,353,164,133,10,1910
303031061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,8,102,53,43,15,8,5,5,5,255,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,3,5,0,0,0,0,0,0,10,0,9,3,0,0,0,0,0,0,13,0,5,4,0,3,0,0,0,0,13,0,4,5,8,0,3,0,0,0,19,0,0,3,3,10,4,0,0,0,24,0,0,5,5,14,9,3,0,0,36,0,0,0,4,10,11,8,0,0,38,0,0,0,3,3,4,0,0,0,17,3,0,0,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,33,24,24,45,36,14,8,0,190
303031062,0,0,0,0,0,8,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,102,68,56,49,40,11,6,3,358,0,4,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,8,0,10,3,3,0,0,0,0,0,18,0,12,12,4,0,0,0,0,0,23,0,8,14,6,4,3,0,0,0,30,3,8,18,18,6,0,0,0,0,61,0,5,4,17,27,19,8,0,0,85,3,0,9,15,66,31,14,9,3,156,3,4,3,9,45,35,19,16,0,122,4,0,4,3,15,13,18,7,0,61,0,0,3,3,6,7,3,3,0,36,0,0,0,0,3,3,0,8,0,17,0,0,0,0,4,3,6,4,0,16,0,0,0,3,0,0,0,3,0,9,0,0,0,0,0,3,0,0,0,9,18,45,68,82,181,124,75,54,3,649
303031063,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,142,119,147,86,49,22,31,8,618,0,0,0,0,0,0,0,0,0,3,4,14,3,0,0,0,0,0,0,21,0,20,4,0,0,0,0,0,0,26,3,17,7,0,0,0,0,0,0,29,0,10,19,7,6,3,0,0,0,39,0,6,21,15,0,6,0,0,0,59,0,4,14,24,26,7,3,3,0,79,3,0,8,15,40,24,5,6,0,110,6,3,7,17,42,19,11,7,0,101,0,0,0,3,17,11,3,4,0,43,4,0,0,0,13,3,3,5,0,30,0,0,0,0,0,0,0,4,0,5,0,0,0,0,3,3,0,3,0,6,0,3,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,3,0,4,24,84,83,85,142,76,27,42,4,567
303031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,49,37,59,23,10,7,0,0,202,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,12,0,5,3,0,0,0,0,0,0,4,0,0,7,3,0,0,0,0,0,13,0,3,9,0,3,4,0,0,0,14,0,6,12,6,5,5,0,0,0,31,0,4,3,12,14,3,6,0,0,42,0,0,0,0,6,4,3,0,0,21,0,4,0,0,3,4,3,4,0,20,0,0,0,3,6,0,0,0,0,13,0,0,3,3,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,3,40,37,27,42,24,20,13,0,203
303031065,3,0,0,0,0,15,9,21,0,50,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,3,0,0,3,14,45,262,229,190,193,152,60,97,18,1251,0,0,0,0,0,0,0,0,0,3,0,14,3,0,0,0,0,0,0,18,0,28,7,0,0,0,0,0,0,38,0,20,17,8,3,0,0,3,0,53,6,20,32,15,0,3,0,0,0,74,7,17,49,42,20,6,0,3,0,151,11,8,34,53,60,33,12,3,5,212,8,5,23,52,117,56,12,9,3,288,12,5,18,49,188,71,25,15,3,396,11,0,4,29,127,57,19,16,3,264,4,0,14,12,76,46,22,16,3,184,3,0,0,3,18,22,10,14,0,72,5,3,3,3,20,37,13,18,0,94,0,0,0,0,0,0,0,7,0,11,0,0,0,3,5,3,0,0,4,14,72,123,206,270,628,344,114,100,18,1871
303031066,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,12,52,50,70,42,15,8,23,0,264,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,15,0,5,5,3,0,0,0,0,0,15,0,6,6,4,0,0,3,0,0,16,0,0,10,9,0,0,0,0,0,22,0,3,0,4,8,3,0,0,0,19,0,0,0,5,15,0,0,3,0,26,0,0,0,0,9,6,3,0,0,15,0,0,0,0,3,3,0,0,0,12,0,0,0,0,0,3,0,3,0,7,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,6,39,32,31,37,21,6,13,3,181
303041067,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,15,55,74,77,98,56,28,21,7,436,0,3,0,0,0,0,0,0,0,10,0,9,4,3,0,3,0,0,0,19,0,9,5,3,0,0,0,0,0,15,0,14,10,3,4,4,0,0,0,38,0,14,21,10,3,4,0,0,0,50,0,9,27,18,18,13,0,5,0,88,5,10,20,35,47,35,10,5,0,162,6,0,12,20,79,50,21,16,4,215,0,0,8,12,95,58,26,21,0,229,5,3,3,13,52,45,21,12,3,153,0,0,0,0,24,17,3,13,0,63,0,0,0,0,3,7,3,7,0,24,0,0,0,4,4,8,3,10,0,26,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,0,3,0,3,16,26,68,113,119,341,248,85,92,10,1109
303041068,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,14,41,35,43,55,37,32,21,4,279,0,3,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,8,0,5,3,0,0,0,0,0,0,10,0,14,6,0,0,0,0,0,0,21,0,4,15,3,0,0,0,0,0,27,0,3,18,17,10,3,0,0,0,49,0,6,4,15,19,11,3,7,0,56,5,4,6,15,42,9,4,7,3,95,0,3,0,12,17,15,5,3,0,65,0,0,4,8,7,3,4,9,0,37,0,0,0,3,0,3,3,13,0,25,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,7,0,0,0,14,0,0,0,0,0,0,0,0,0,3,11,45,59,73,100,51,21,40,5,412
303041069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,77,74,37,27,29,19,10,3,285,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,18,0,3,4,0,0,0,0,0,0,15,0,6,7,3,0,0,0,0,0,19,0,5,12,7,3,0,0,0,0,33,0,0,4,13,14,6,3,0,0,46,0,0,3,10,13,13,3,3,0,48,0,0,0,5,18,8,4,0,0,40,0,0,0,0,6,7,0,3,0,15,0,0,0,0,9,3,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,36,39,38,66,41,13,15,3,262
303041070,0,0,3,0,0,0,0,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,32,113,79,93,87,73,63,60,17,610,0,7,0,0,0,0,0,0,0,5,0,16,0,0,0,0,0,0,0,12,0,19,5,0,0,0,0,0,0,33,0,14,8,3,0,0,0,0,0,28,0,12,18,7,3,0,0,0,0,48,7,7,38,30,14,6,0,0,0,101,3,4,17,25,50,33,8,5,0,150,5,4,17,29,99,60,35,13,0,258,7,3,3,31,124,69,38,32,0,307,10,0,0,3,65,46,22,3,3,158,0,0,4,4,34,22,13,15,0,93,0,0,3,0,15,7,8,3,0,39,0,0,0,0,8,14,9,16,0,50,0,0,0,3,0,0,5,6,0,19,0,0,3,0,5,3,0,0,3,12,46,92,122,143,414,258,148,93,9,1320
303041071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,66,40,44,37,11,3,5,0,210,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,9,0,5,5,0,0,0,0,0,0,12,0,5,8,3,0,0,0,0,0,22,0,6,3,3,0,0,0,0,0,19,0,4,4,4,3,0,0,0,0,16,3,0,5,3,3,3,0,0,0,19,3,5,3,0,7,0,3,4,0,20,0,3,0,0,3,0,0,0,0,5,0,0,3,0,3,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,43,37,20,16,9,6,11,0,146
303051072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,39,43,43,30,12,4,8,0,191,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,3,0,7,4,0,0,0,0,0,0,9,3,3,5,0,0,0,0,0,0,10,0,0,4,4,0,0,0,0,0,11,0,3,3,6,9,4,0,0,0,20,0,0,0,0,3,5,3,0,0,14,0,0,0,0,3,4,0,3,0,6,0,0,0,0,5,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,20,16,19,13,4,7,0,101
303051073,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,12,107,100,133,113,33,23,23,9,559,0,0,4,0,0,0,0,0,0,4,0,15,0,0,0,0,0,0,0,15,0,8,6,0,0,0,0,0,0,14,0,16,9,4,0,0,0,0,0,23,0,6,14,9,0,0,0,0,0,24,0,11,13,15,6,6,0,3,0,48,0,0,8,8,8,10,3,0,0,38,0,0,9,14,26,16,12,3,0,82,3,3,3,8,42,39,14,9,0,118,4,0,0,0,9,10,6,13,0,52,3,0,0,0,3,13,11,11,0,38,0,0,0,0,3,0,0,10,0,13,0,0,0,3,0,0,3,4,0,12,0,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,0,0,0,8,14,61,65,53,111,93,47,53,11,505
303051074,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,28,72,77,84,59,43,31,34,7,433,0,3,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,15,0,0,0,0,0,0,0,15,3,10,8,8,3,0,0,0,0,26,3,10,21,8,0,0,0,0,0,49,9,9,14,26,8,5,0,3,0,82,7,3,17,31,39,33,3,4,0,145,7,4,10,20,90,60,20,20,3,247,4,0,6,25,104,95,53,27,0,319,9,3,0,3,42,55,36,29,3,179,5,0,0,0,16,25,13,33,0,94,0,0,0,3,4,9,4,13,0,34,0,0,0,3,6,8,3,17,0,39,0,6,0,3,0,0,8,3,0,19,0,0,4,4,5,4,0,3,0,14,46,59,89,140,331,294,151,155,9,1266
303051075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,37,34,55,77,11,4,27,4,260,0,3,3,0,0,0,0,0,0,11,0,9,3,0,0,0,0,0,0,8,0,3,0,0,4,0,0,0,0,10,0,9,8,0,0,0,0,0,0,12,0,4,11,0,0,0,0,0,0,17,3,4,10,14,3,3,0,0,0,31,0,5,3,17,11,0,0,3,0,43,0,3,7,8,27,18,5,3,0,57,3,3,3,3,17,4,7,7,0,52,0,0,0,3,6,5,7,5,0,31,0,0,3,0,0,0,8,6,0,15,0,0,0,0,3,0,3,0,0,7,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,9,44,44,39,74,39,27,33,0,322
303051076,3,0,0,0,4,8,10,6,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,10,25,100,118,123,122,107,65,53,20,739,0,3,0,0,0,3,0,0,0,7,0,15,4,0,0,0,0,0,0,19,0,40,8,9,0,3,0,0,4,64,9,37,25,3,3,0,0,0,3,84,3,21,35,20,3,3,3,3,0,97,8,29,75,51,43,40,11,4,0,258,13,29,30,91,153,94,28,19,9,467,19,13,25,74,279,235,75,46,7,785,18,9,16,39,265,236,124,79,0,777,3,5,14,21,115,128,69,76,3,428,6,4,10,9,61,57,42,63,0,250,4,3,6,4,28,25,19,42,0,134,9,3,3,7,19,28,26,42,0,128,0,3,0,4,0,8,5,10,0,32,0,0,4,0,22,12,4,3,4,55,87,209,261,333,997,874,406,393,27,3586
303061077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,31,25,53,32,14,9,13,3,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,3,9,0,3,0,0,0,18,0,0,0,5,4,0,0,0,0,9,0,0,0,0,3,0,0,0,0,7,0,0,4,0,3,0,4,0,0,8,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,18,18,10,12,6,0,0,80
303061078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,64,63,44,39,22,6,13,7,261,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,11,0,11,4,0,0,0,0,0,0,16,0,3,4,0,0,0,0,0,0,12,0,3,9,3,0,0,0,0,0,20,3,3,8,11,3,0,0,0,0,21,0,0,4,9,0,3,0,0,0,21,0,0,0,3,8,12,3,3,0,30,0,0,0,0,9,0,9,0,0,32,0,0,0,4,3,3,3,3,0,23,3,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,4,31,29,37,35,26,20,10,0,201
303061079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,19,73,72,88,77,28,10,11,8,398,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,12,0,8,10,0,0,0,0,0,0,21,0,12,14,9,0,0,0,0,0,35,0,3,11,15,3,0,0,0,0,37,0,0,6,27,9,3,0,0,0,48,4,0,3,9,15,7,0,0,0,44,0,0,0,4,17,9,3,0,0,35,0,0,0,3,5,6,3,3,0,16,0,0,0,0,5,4,0,0,0,14,0,4,0,0,3,0,0,0,0,5,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,43,48,63,62,33,17,10,0,283
303061080,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,100,136,127,112,50,16,28,4,581,0,0,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,9,0,18,4,0,0,0,0,0,0,28,0,11,6,6,0,0,0,0,0,30,0,4,7,5,0,0,0,0,0,28,0,13,15,5,13,0,0,0,0,41,0,0,14,5,12,7,0,3,0,48,0,4,5,11,26,8,5,3,0,59,0,3,0,3,17,7,4,6,0,40,0,0,3,0,6,7,0,0,0,15,0,3,0,0,0,0,0,3,0,5,0,0,0,3,0,0,0,4,0,10,0,0,0,0,0,3,0,0,0,3,0,5,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,6,10,72,63,50,79,34,8,16,6,338
304011081,0,0,0,0,3,5,3,8,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,19,179,103,105,87,59,32,30,10,611,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,10,0,6,4,3,0,0,0,0,0,13,0,9,11,0,0,0,0,0,0,22,0,6,4,3,0,0,0,0,0,20,3,5,19,19,5,0,0,0,0,48,0,5,9,9,9,11,0,5,0,49,0,3,3,11,16,6,3,3,0,48,0,0,4,4,17,13,7,3,0,54,0,0,3,5,4,0,0,0,0,18,0,3,0,0,3,3,0,4,0,17,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,9,61,57,60,55,40,16,20,4,325
304011082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,7,84,51,43,23,12,0,12,0,229,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,3,0,3,3,3,0,0,0,0,0,12,0,8,10,0,0,0,0,0,0,11,0,4,5,5,0,0,0,0,0,17,0,0,3,5,3,0,0,0,0,12,0,0,0,3,0,3,0,0,0,15,0,0,0,3,4,3,7,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,30,27,28,9,7,4,7,0,117
304011083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,5,4,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,6,3,0,0,3,4,33
304011084,0,0,0,0,3,3,0,4,0,8,0,0,0,0,0,5,0,0,0,6,0,0,5,0,0,0,0,0,0,11,24,111,77,107,103,49,31,30,9,543,0,4,0,0,3,0,0,0,0,3,3,14,0,0,0,0,0,0,0,16,0,13,5,0,0,0,0,0,0,20,0,11,7,0,0,0,0,0,0,20,0,8,16,9,4,0,0,0,0,38,0,9,23,21,7,3,0,0,0,60,0,9,13,10,9,19,3,0,0,73,5,0,7,14,37,27,10,0,5,101,0,4,5,10,32,31,8,13,0,107,0,0,4,0,19,10,6,5,0,48,0,0,0,3,4,8,4,4,0,26,0,0,0,0,0,6,3,3,0,12,0,0,0,3,0,0,5,4,0,17,0,0,0,4,3,0,3,0,0,12,0,0,0,0,6,0,0,4,0,9,14,77,72,72,121,103,46,39,5,562
304011085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,3,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,3,3,0,3,0,0,0,0,6,0,0,0,4,0,3,0,0,0,9,0,3,0,0,0,0,0,0,0,9,0,7,0,0,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,9,9,3,11,3,4,0,65
