SA2_MAINCODE_2016,EWFT_16_TechFEI_FT,EWFT_16_TechFEI_PT,EWFT_16_TechFEI_NS,EWFT_16_TechFEI_Tot,EWFT_16_UniOTIs_FT,EWFT_16_UniOTIs_PT,EWFT_16_UniOTIs_NS,EWFT_16_UniOTIs_Tot,EWFT_16_Other,EWFT_16_NS,EWFT_16_Tot,EWFT_17_TechFEI_FT,EWFT_17_TechFEI_PT,EWFT_17_TechFEI_NS,EWFT_17_TechFEI_Tot,EWFT_17_UniOTIs_FT,EWFT_17_UniOTIs_PT,EWFT_17_UniOTIs_NS,EWFT_17_UniOTIs_Tot,EWFT_17_Other,EWFT_17_NS,EWFT_17_Tot,EWFT_18_TechFEI_FT,EWFT_18_TechFEI_PT,EWFT_18_TechFEI_NS,EWFT_18_TechFEI_Tot,EWFT_18_UniOTIs_FT,EWFT_18_UniOTIs_PT,EWFT_18_UniOTIs_NS,EWFT_18_UniOTIs_Tot,EWFT_18_Other,EWFT_18_NS,EWFT_18_Tot,EWFT_19_TechFEI_FT,EWFT_19_TechFEI_PT,EWFT_19_TechFEI_NS,EWFT_19_TechFEI_Tot,EWFT_19_UniOTIs_FT,EWFT_19_UniOTIs_PT,EWFT_19_UniOTIs_NS,EWFT_19_UniOTIs_Tot,EWFT_19_Other,EWFT_19_NS,EWFT_19_Tot,EWFT_20_24_TechFEI_FT,EWFT_20_24_TechFEI_PT,EWFT_20_24_TechFEI_NS,EWFT_20_24_TechFEI_Tot,EWFT_20_24_UniOTIs_FT,EWFT_20_24_UniOTIs_PT,EWFT_20_24_UniOTIs_NS,EWFT_20_24_UniOTIs_Tot,EWFT_20_24_Other,EWFT_20_24_NS,EWFT_20_24_Tot,EWFT_25_29_TechFEI_FT,EWFT_25_29_TechFEI_PT,EWFT_25_29_TechFEI_NS,EWFT_25_29_TechFEI_Tot,EWFT_25_29_UniOTIs_FT,EWFT_25_29_UniOTIs_PT,EWFT_25_29_UniOTIs_NS,EWFT_25_29_UniOTIs_Tot,EWFT_25_29_Other,EWFT_25_29_NS,EWFT_25_29_Tot,EWFT_30over_TechFEI_FT,EWFT_30over_TechFEI_PT,EWFT_30over_TechFEI_NS,EWFT_30over_TechFEI_Tot,EWFT_30over_UniOTIs_FT,EWFT_30over_UniOTIs_PT,EWFT_30over_UniOTIs_NS,EWFT_30over_UniOTIs_Tot,EWFT_30over_Other,EWFT_30over_NS,EWFT_30over_Tot,EWFT_Tot_TechFEI_FT,EWFT_Tot_TechFEI_PT,EWFT_Tot_TechFEI_NS,EWFT_Tot_TechFEI_Tot,EWFT_Tot_UniOTIs_FT,EWFT_Tot_UniOTIs_PT,EWFT_Tot_UniOTIs_NS,EWFT_Tot_UniOTIs_Tot,EWFT_Tot_Other,EWFT_Tot_NS,EWFT_Tot_Tot,EWPT_16_TechFEI_FT,EWPT_16_TechFEI_PT,EWPT_16_TechFEI_NS,EWPT_16_TechFEI_Tot,EWPT_16_UniOTIs_FT,EWPT_16_UniOTIs_PT,EWPT_16_UniOTIs_NS,EWPT_16_UniOTIs_Tot,EWPT_16_Other,EWPT_16_NS,EWPT_16_Tot,EWPT_17_TechFEI_FT,EWPT_17_TechFEI_PT,EWPT_17_TechFEI_NS,EWPT_17_TechFEI_Tot,EWPT_17_UniOTIs_FT,EWPT_17_UniOTIs_PT,EWPT_17_UniOTIs_NS,EWPT_17_UniOTIs_Tot,EWPT_17_Other,EWPT_17_NS,EWPT_17_Tot,EWPT_18_TechFEI_FT,EWPT_18_TechFEI_PT,EWPT_18_TechFEI_NS,EWPT_18_TechFEI_Tot,EWPT_18_UniOTIs_FT,EWPT_18_UniOTIs_PT,EWPT_18_UniOTIs_NS,EWPT_18_UniOTIs_Tot,EWPT_18_Other,EWPT_18_NS,EWPT_18_Tot,EWPT_19_TechFEI_FT,EWPT_19_TechFEI_PT,EWPT_19_TechFEI_NS,EWPT_19_TechFEI_Tot,EWPT_19_UniOTIs_FT,EWPT_19_UniOTIs_PT,EWPT_19_UniOTIs_NS,EWPT_19_UniOTIs_Tot,EWPT_19_Other,EWPT_19_NS,EWPT_19_Tot,EWPT_20_24_TechFEI_FT,EWPT_20_24_TechFEI_PT,EWPT_20_24_TechFEI_NS,EWPT_20_24_TechFEI_Tot,EWPT_20_24_UniOTIs_FT,EWPT_20_24_UniOTIs_PT,EWPT_20_24_UniOTIs_NS,EWPT_20_24_UniOTIs_Tot,EWPT_20_24_Other,EWPT_20_24_NS,EWPT_20_24_Tot,EWPT_25_29_TechFEI_FT,EWPT_25_29_TechFEI_PT,EWPT_25_29_TechFEI_NS,EWPT_25_29_TechFEI_Tot,EWPT_25_29_UniOTIs_FT,EWPT_25_29_UniOTIs_PT,EWPT_25_29_UniOTIs_NS,EWPT_25_29_UniOTIs_Tot,EWPT_25_29_Other,EWPT_25_29_NS,EWPT_25_29_Tot,EWPT_30over_TechFEI_FT,EWPT_30over_TechFEI_PT,EWPT_30over_TechFEI_NS,EWPT_30over_TechFEI_Tot,EWPT_30over_UniOTIs_FT,EWPT_30over_UniOTIs_PT,EWPT_30over_UniOTIs_NS,EWPT_30over_UniOTIs_Tot,EWPT_30over_Other,EWPT_30over_NS,EWPT_30over_Tot,EWPT_Tot_TechFEI_FT,EWPT_Tot_TechFEI_PT,EWPT_Tot_TechFEI_NS,EWPT_Tot_TechFEI_Tot,EWPT_Tot_UniOTIs_FT,EWPT_Tot_UniOTIs_PT,EWPT_Tot_UniOTIs_NS,EWPT_Tot_UniOTIs_Tot,EWPT_Tot_Other,EWPT_Tot_NS,EWPT_Tot_Tot,EAFW_16_TechFEI_FT,EAFW_16_TechFEI_PT,EAFW_16_TechFEI_NS,EAFW_16_TechFEI_Tot,EAFW_16_UniOTIs_FT,EAFW_16_UniOTIs_PT,EAFW_16_UniOTIs_NS,EAFW_16_UniOTIs_Tot,EAFW_16_Other,EAFW_16_NS,EAFW_16_Tot,EAFW_17_TechFEI_FT,EAFW_17_TechFEI_PT,EAFW_17_TechFEI_NS,EAFW_17_TechFEI_Tot,EAFW_17_UniOTIs_FT,EAFW_17_UniOTIs_PT,EAFW_17_UniOTIs_NS,EAFW_17_UniOTIs_Tot,EAFW_17_Other,EAFW_17_NS,EAFW_17_Tot,EAFW_18_TechFEI_FT,EAFW_18_TechFEI_PT
311051324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,4,0,4,0,3,0,6,0,0,8,0,0,0,4,0,4,0,5,0,0,8,0,6,0,6,0,13,0,13,3,6,30,0,15,0,15,3,26,0,27,3,6,52,0,0,0,0,0,0,0,0,20,0,19,0,0,0,0,0,0,0,0,16,0,17,0,0,0,0,11,0,0,11,3,0,13,3,0,0,3,7,0,0,7,0,0,10,0,6,0,6,21,0,0,19,0,0,31,0,0,0,0,0,3,0,3,0,0,5,0,9,0,16,4,8,0,11,9,3,34,8,17,0,24,45,14,0,58,42,4,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311051325,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,8,0,8,0,0,0,3,3,0,15,0,3,0,3,0,0,0,0,0,0,5,0,29,0,30,3,14,0,16,3,0,52,0,22,0,19,5,11,0,18,3,0,43,0,39,0,42,7,27,0,39,20,11,109,5,101,0,105,26,56,0,80,27,19,229,0,0,0,0,0,0,0,0,80,0,80,3,3,0,6,6,0,0,8,51,0,64,4,3,0,6,43,3,0,47,8,0,62,3,5,0,8,29,3,0,32,0,0,43,8,7,0,14,90,15,0,103,5,3,130,3,7,0,14,15,3,0,22,5,0,43,8,7,0,16,12,13,0,24,13,3,61,27,33,0,66,195,49,0,246,166,10,485,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,4,0,4,0,0
311051326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,20,0,27,9,15,0,21,3,3,57,0,7,0,7,11,27,0,34,5,0,56,3,42,0,48,13,141,0,159,19,14,237,5,75,0,84,34,180,0,214,27,25,351,0,0,0,0,0,0,0,0,24,0,25,7,0,0,3,5,0,0,5,33,0,44,3,5,0,6,15,0,0,15,0,0,28,3,3,0,8,14,0,0,14,0,0,22,4,4,0,11,59,12,0,66,7,0,82,9,7,0,12,23,17,0,37,0,7,57,9,22,0,32,28,51,0,82,19,13,142,27,39,0,72,150,78,0,228,82,20,403,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,3,0,3,0,0
311051327,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,6,0,14,0,0,0,0,0,0,14,3,13,0,10,0,0,0,0,0,0,15,6,34,0,43,6,0,0,11,3,0,52,5,3,0,9,4,6,0,9,0,0,22,0,13,0,17,4,21,0,28,3,4,48,14,75,0,91,16,27,0,48,8,7,154,0,0,0,0,0,0,0,0,82,0,79,3,3,0,8,12,0,0,10,61,0,81,3,6,0,14,45,0,0,48,5,0,68,8,3,0,9,27,5,0,32,0,0,39,15,14,0,25,102,16,0,115,7,3,154,5,4,0,11,17,4,0,24,3,0,34,4,12,0,16,3,14,0,19,12,10,59,38,45,0,91,204,39,0,247,170,15,524,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,4,0,0,4,7,0,7,0,0
311051328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,3,0,7,0,3,0,3,0,0,0,0,0,0,11,0,5,0,5,3,7,0,8,0,0,16,3,14,0,18,3,11,0,15,3,0,37,0,0,0,0,0,0,0,0,10,0,5,0,0,0,0,3,0,0,3,6,0,9,0,0,0,0,3,0,0,3,0,0,3,0,0,0,4,10,0,0,5,3,0,14,3,3,0,6,17,5,0,20,3,0,30,0,3,0,5,6,0,0,6,4,0,8,3,3,0,4,3,3,0,7,4,3,21,6,15,0,20,36,8,0,42,27,4,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
311061329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,0,0,0,3,0,0,4,0,0,5,0,9,0,14,0,7,0,5,0,0,15,0,7,0,7,0,4,0,8,7,0,20,4,15,0,23,4,18,0,27,8,7,60,3,37,0,48,12,30,0,42,9,10,107,0,0,0,0,0,0,0,0,15,0,15,3,0,0,3,10,0,0,10,25,0,32,3,0,0,4,8,3,0,12,4,0,19,0,3,0,3,20,0,0,20,0,0,19,0,0,0,3,28,3,0,31,3,0,44,0,3,0,3,3,0,0,10,7,0,18,3,9,0,11,4,15,0,18,5,3,38,12,19,0,32,76,20,0,97,51,4,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311061330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,6,0,6,3,0,0,3,0,3,16,0,0,0,0,5,6,0,9,3,0,18,3,8,0,12,0,20,0,22,13,10,58,4,19,0,28,9,31,0,43,16,9,95,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,4,0,0,4,0,0,5,7,0,0,3,15,4,0,20,0,0,26,0,0,0,0,4,5,0,11,0,0,11,0,4,0,4,4,3,0,12,13,4,32,4,9,0,15,29,17,0,41,30,3,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311061331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,4,11,0,13,5,8,0,16,0,0,27,8,6,0,15,0,13,0,11,5,0,33,8,27,0,32,9,56,0,66,21,14,125,18,45,0,64,14,75,0,93,26,19,199,0,0,0,0,0,0,0,0,40,0,42,0,0,0,0,5,0,0,3,36,7,48,3,4,0,3,7,0,0,9,3,0,20,0,3,0,3,19,0,0,20,0,3,29,4,6,0,8,44,12,0,53,0,0,67,8,0,0,9,11,8,0,14,4,0,34,8,13,0,20,17,21,0,41,18,10,92,24,25,0,53,99,40,0,144,109,16,327,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
311061332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,4,0,9,0,6,0,6,0,0,0,0,0,0,7,3,3,0,10,5,11,0,13,12,0,28,3,12,0,16,8,9,0,15,13,0,47,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,3,0,0,3,6,0,7,0,0,0,0,10,0,0,8,0,0,8,0,0,0,0,13,0,0,13,0,0,14,4,0,0,4,12,0,0,12,3,0,21,0,3,0,6,0,3,0,9,0,0,17,3,6,0,15,3,13,0,22,9,8,49,11,11,0,25,48,19,0,65,32,8,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311061333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,3,0,0,3,0,0,0,0,0,0,4,8,13,0,21,3,3,0,6,3,0,36,3,20,0,19,5,3,0,7,6,5,38,5,33,0,35,6,25,0,33,30,9,111,20,69,0,88,18,34,0,55,38,18,197,0,0,0,0,0,0,0,0,10,0,13,0,0,0,0,3,0,0,3,18,0,21,0,3,0,3,6,0,0,10,6,0,20,3,0,0,6,23,0,0,27,0,0,29,6,8,0,15,78,9,0,92,10,4,110,3,5,0,9,20,9,0,29,5,0,40,9,22,0,28,14,15,0,28,14,9,79,24,38,0,56,141,34,0,182,62,7,308,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0
311061334,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,0,3,3,3,0,4,3,0,0,3,0,0,8,0,17,0,18,0,8,0,12,0,0,31,0,11,0,12,3,21,0,28,3,0,43,4,28,0,31,5,53,0,59,17,4,116,12,68,0,81,12,79,0,97,24,9,209,0,0,0,0,0,0,0,0,60,0,60,6,0,0,5,9,0,0,10,47,0,69,9,0,0,14,30,3,0,36,6,0,52,4,4,0,11,38,3,0,42,0,0,57,14,7,0,20,105,11,0,119,10,3,144,6,14,0,14,19,8,0,19,4,0,47,6,21,0,27,23,21,0,38,23,4,97,39,47,0,92,224,44,0,260,146,7,516,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,3,0,3,0,0
311061335,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,5,0,6,0,0,0,0,3,0,10,3,9,0,6,0,0,0,0,0,0,11,5,18,0,26,3,8,0,13,4,3,44,3,13,0,19,10,12,0,22,9,0,55,10,37,0,47,8,28,0,41,12,19,121,18,93,0,108,20,51,0,78,27,24,238,0,0,0,0,0,0,0,0,41,0,47,0,0,0,0,9,0,0,9,29,0,35,3,0,0,8,47,0,0,48,3,0,55,3,3,0,7,33,3,0,37,0,0,39,4,7,0,16,88,20,0,102,11,3,133,3,6,0,11,25,3,0,26,5,0,48,11,19,0,28,19,16,0,38,19,12,101,26,36,0,67,218,40,0,264,113,16,454,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0
311061336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,3,3,0,9,3,7,0,7,3,0,16,0,0,0,0,0,3,0,3,0,0,10,5,14,0,16,4,21,0,32,8,7,61,9,20,0,29,7,31,0,39,13,9,91,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,3,10,0,12,0,0,0,0,4,0,0,4,3,0,7,0,0,0,3,3,0,0,3,0,0,5,5,0,0,8,31,0,0,30,3,0,39,0,0,0,4,12,3,0,15,4,0,18,3,7,0,8,10,11,0,25,15,7,51,12,7,0,21,52,16,0,72,40,5,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312011337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,4,0,4,0,4,0,8,3,0,10,0,0,0,0,0,0,0,0,0,0,3,0,21,0,20,0,17,0,17,15,26,74,9,27,0,34,0,23,0,26,20,23,100,0,0,0,0,0,0,0,0,33,3,31,4,0,0,4,0,0,0,0,26,0,30,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,10,3,0,16,0,0,0,0,0,3,0,3,0,0,9,0,20,0,17,0,11,0,12,4,14,46,3,20,0,25,10,16,0,25,65,18,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312011338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,11,0,12,0,11,0,6,3,0,23,0,9,0,9,3,12,0,14,0,4,29,0,28,0,32,3,48,0,56,15,25,123,6,46,0,54,6,69,0,80,18,28,188,0,0,0,0,0,0,0,0,30,0,34,0,0,0,0,0,0,0,0,26,0,25,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,20,3,0,25,3,0,33,0,3,0,3,3,6,0,7,6,0,18,3,8,0,10,12,5,0,19,10,9,53,6,14,0,24,41,17,0,57,71,15,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312011339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,9,0,15,3,0,0,3,0,5,20,0,4,0,10,0,16,0,16,0,0,27,0,17,0,17,4,30,0,34,6,20,75,5,29,0,38,7,48,0,58,7,25,126,0,0,0,0,0,0,0,0,12,0,14,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,0,3,3,7,0,8,3,11,27,4,9,0,15,3,9,0,15,25,9,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312011340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,4,3,0,0,4,0,0,0,0,0,0,3,0,3,0,3,0,5,0,5,0,0,8,0,3,0,3,0,3,0,5,0,3,13,4,13,0,12,0,15,0,15,3,17,45,9,21,0,22,0,18,0,21,5,19,69,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,3,0,3,0,3,0,3,0,3,12,0,3,0,3,3,3,0,6,3,9,16,3,3,0,4,12,8,0,15,19,11,47,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
312011341,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,4,0,6,0,0,0,0,0,0,4,0,5,0,5,0,0,0,0,0,0,5,3,20,0,19,3,12,0,11,0,3,43,0,11,0,10,8,23,0,28,4,0,47,0,38,0,38,5,61,0,69,25,33,162,3,79,0,86,19,92,0,109,30,34,267,0,0,0,0,0,0,0,0,37,0,44,0,0,0,3,0,0,0,0,26,0,29,0,0,0,0,21,0,0,16,0,0,22,0,0,0,0,8,3,0,11,0,0,14,0,8,0,4,24,8,0,31,4,0,39,0,7,0,7,11,4,0,19,0,0,23,0,20,0,21,7,26,0,30,9,3,67,4,32,0,37,70,41,0,116,82,8,238,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0
312021342,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,5,0,5,0,0,0,0,0,0,5,0,6,0,4,7,3,0,8,3,0,14,0,0,0,4,0,0,0,3,0,0,11,0,11,0,11,3,18,0,15,5,6,43,3,21,0,28,5,17,0,28,6,12,67,0,0,0,0,0,0,0,0,15,0,19,0,0,0,0,6,0,0,6,24,0,30,0,0,0,0,6,3,0,8,3,0,10,0,5,0,5,0,6,0,8,0,0,15,0,0,0,0,8,9,0,11,0,0,17,0,0,0,0,4,4,0,9,0,0,6,3,16,0,14,6,11,0,21,10,4,51,8,18,0,25,32,33,0,63,53,4,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312021343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,3,0,0,3,0,10,0,4,3,4,0,4,0,4,3,0,13,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,3,0,3,0,0,5,0,0,0,0,9,4,0,11,0,0,18,4,4,0,8,14,7,0,18,6,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312021344,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,9,3,10,0,6,0,0,23,0,0,0,0,0,3,0,5,0,0,8,0,6,0,6,3,3,0,7,4,7,23,4,19,0,26,9,16,0,19,4,8,59,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,5,0,0,5,0,0,7,0,0,0,0,5,0,0,5,0,0,5,3,4,0,12,3,4,0,5,0,3,18,0,0,0,0,0,5,0,5,0,0,7,0,3,0,6,4,10,0,15,4,6,40,0,19,0,20,21,21,0,44,20,10,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312021345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312021346,0,0,0,0,0,0,0,0,4,0,4,3,3,0,3,0,0,0,0,5,0,13,3,6,0,11,0,5,0,5,0,0,20,9,9,0,15,0,10,0,10,0,4,26,7,33,0,41,11,59,0,69,11,3,122,5,15,0,17,9,52,0,60,7,4,93,4,41,0,43,8,120,0,126,29,39,237,28,106,0,136,30,243,0,276,53,46,507,0,0,0,0,0,0,0,0,122,0,123,0,3,0,4,8,7,0,13,94,11,120,4,5,0,9,38,8,0,47,4,0,62,0,3,0,3,30,4,0,40,5,0,45,3,13,0,19,65,20,0,86,4,3,113,3,11,0,20,20,25,0,39,10,3,69,8,41,0,47,21,46,0,69,24,26,171,20,76,0,103,178,113,0,298,268,43,706,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,3,0,7,0,0
312021347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,4,0,0,0,0,0,5,0,5,3,0,10,0,3,0,3,0,9,0,9,4,0,18,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,6,0,6,0,3,14,0,9,0,4,3,4,0,6,10,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312021348,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,0,9,0,5,0,5,0,0,0,0,0,0,6,3,9,0,9,4,7,0,10,0,0,25,0,7,0,8,0,7,0,10,3,0,20,3,11,0,12,3,16,0,15,5,11,46,13,38,0,49,4,31,0,38,11,11,110,0,0,0,0,0,0,0,0,93,0,97,0,3,0,4,3,0,0,3,67,0,75,0,0,0,0,11,3,0,15,4,0,23,0,0,0,0,11,3,0,13,0,0,16,3,5,0,11,22,6,0,28,3,0,36,4,9,0,11,6,3,0,5,3,0,20,0,21,0,22,5,14,0,22,10,7,60,6,35,0,46,60,26,0,95,186,13,331,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0
312021349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,3,0,4,0,0,6,0,3,0,3,6,5,0,10,6,0,18,0,3,0,5,3,14,0,17,0,0,23,0,8,0,8,5,21,0,24,10,3,51,3,17,0,20,13,46,0,58,21,5,108,0,0,0,0,0,0,0,0,28,0,28,0,0,0,0,0,0,0,0,23,0,22,0,3,0,3,0,3,0,3,0,0,5,0,0,0,0,6,0,0,6,0,0,6,0,0,0,0,8,4,0,17,0,0,16,3,0,0,3,3,4,0,7,3,0,12,0,16,0,19,19,24,0,39,10,3,66,4,14,0,21,36,29,0,64,63,5,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
