SA2_MAINCODE_2016,ClAW_150_299_A_65_74,ClAW_150_299_A_75ov,ClAW_150_299_Tot,ClAW_300_399_A_15_19,ClAW_300_399_A_20_24,ClAW_300_399_A_25_34,ClAW_300_399_A_35_44,ClAW_300_399_A_45_54,ClAW_300_399_A_55_64,ClAW_300_399_A_65_74,ClAW_300_399_A_75ov,ClAW_300_399_Tot,ClAW_400_499_A_15_19,ClAW_400_499_A_20_24,ClAW_400_499_A_25_34,ClAW_400_499_A_35_44,ClAW_400_499_A_45_54,ClAW_400_499_A_55_64,ClAW_400_499_A_65_74,ClAW_400_499_A_75ov,ClAW_400_499_Tot,ClAW_500_649_A_15_19,ClAW_500_649_A_20_24,ClAW_500_649_A_25_34,ClAW_500_649_A_35_44,ClAW_500_649_A_45_54,ClAW_500_649_A_55_64,ClAW_500_649_A_65_74,ClAW_500_649_A_75ov,ClAW_500_649_Tot,ClAW_650_799_A_15_19,ClAW_650_799_A_20_24,ClAW_650_799_A_25_34,ClAW_650_799_A_35_44,ClAW_650_799_A_45_54,ClAW_650_799_A_55_64,ClAW_650_799_A_65_74,ClAW_650_799_A_75ov,ClAW_650_799_Tot,ClAW_800_999_A_15_19,ClAW_800_999_A_20_24,ClAW_800_999_A_25_34,ClAW_800_999_A_35_44,ClAW_800_999_A_45_54,ClAW_800_999_A_55_64,ClAW_800_999_A_65_74,ClAW_800_999_A_75ov,ClAW_800_999_Tot,ClAW_1000_1249_A_15_19,ClAW_1000_1249_A_20_24,ClAW_1000_1249_A_25_34,ClAW_1000_1249_A_35_44,ClAW_1000_1249_A_45_54,ClAW_1000_1249_A_55_64,ClAW_1000_1249_A_65_74,ClAW_1000_1249_A_75ov,ClAW_1000_1249_Tot,ClAW_1250_1499_A_15_19,ClAW_1250_1499_A_20_24,ClAW_1250_1499_A_25_34,ClAW_1250_1499_A_35_44,ClAW_1250_1499_A_45_54,ClAW_1250_1499_A_55_64,ClAW_1250_1499_A_65_74,ClAW_1250_1499_A_75ov,ClAW_1250_1499_Tot,ClAW_1500_1749_A_15_19,ClAW_1500_1749_A_20_24,ClAW_1500_1749_A_25_34,ClAW_1500_1749_A_35_44,ClAW_1500_1749_A_45_54,ClAW_1500_1749_A_55_64,ClAW_1500_1749_A_65_74,ClAW_1500_1749_A_75ov,ClAW_1500_1749_Tot,ClAW_1750_1999_A_15_19,ClAW_1750_1999_A_20_24,ClAW_1750_1999_A_25_34,ClAW_1750_1999_A_35_44,ClAW_1750_1999_A_45_54,ClAW_1750_1999_A_55_64,ClAW_1750_1999_A_65_74,ClAW_1750_1999_A_75ov,ClAW_1750_1999_Tot,ClAW_2000_2999_A_15_19,ClAW_2000_2999_A_20_24,ClAW_2000_2999_A_25_34,ClAW_2000_2999_A_35_44,ClAW_2000_2999_A_45_54,ClAW_2000_2999_A_55_64,ClAW_2000_2999_A_65_74,ClAW_2000_2999_A_75ov,ClAW_2000_2999_Tot,ClAW_3000mo_A_15_19,ClAW_3000mo_A_20_24,ClAW_3000mo_A_25_34,ClAW_3000mo_A_35_44,ClAW_3000mo_A_45_54,ClAW_3000mo_A_55_64,ClAW_3000mo_A_65_74,ClAW_3000mo_A_75ov,ClAW_3000mo_Tot,ClAW_PINS_A_15_19,ClAW_PINS_A_20_24,ClAW_PINS_A_25_34,ClAW_PINS_A_35_44,ClAW_PINS_A_45_54,ClAW_PINS_A_55_64,ClAW_PINS_A_65_74,ClAW_PINS_A_75ov,ClAW_PINS_Tot,ClAW_Tot_A_15_19,ClAW_Tot_A_20_24,ClAW_Tot_A_25_34,ClAW_Tot_A_35_44,ClAW_Tot_A_45_54,ClAW_Tot_A_55_64,ClAW_Tot_A_65_74,ClAW_Tot_A_75ov,ClAW_Tot_Tot,SW_NNI_A_15_19,SW_NNI_A_20_24,SW_NNI_A_25_34,SW_NNI_A_35_44,SW_NNI_A_45_54,SW_NNI_A_55_64,SW_NNI_A_65_74,SW_NNI_A_75ov,SW_NNI_Tot,SW_1_149_A_15_19,SW_1_149_A_20_24,SW_1_149_A_25_34,SW_1_149_A_35_44,SW_1_149_A_45_54,SW_1_149_A_55_64,SW_1_149_A_65_74,SW_1_149_A_75ov,SW_1_149_Tot,SW_150_299_A_15_19,SW_150_299_A_20_24,SW_150_299_A_25_34,SW_150_299_A_35_44,SW_150_299_A_45_54,SW_150_299_A_55_64,SW_150_299_A_65_74,SW_150_299_A_75ov,SW_150_299_Tot,SW_300_399_A_15_19,SW_300_399_A_20_24,SW_300_399_A_25_34,SW_300_399_A_35_44,SW_300_399_A_45_54,SW_300_399_A_55_64,SW_300_399_A_65_74,SW_300_399_A_75ov,SW_300_399_Tot,SW_400_499_A_15_19,SW_400_499_A_20_24,SW_400_499_A_25_34,SW_400_499_A_35_44,SW_400_499_A_45_54,SW_400_499_A_55_64,SW_400_499_A_65_74,SW_400_499_A_75ov,SW_400_499_Tot,SW_500_649_A_15_19,SW_500_649_A_20_24,SW_500_649_A_25_34,SW_500_649_A_35_44,SW_500_649_A_45_54,SW_500_649_A_55_64,SW_500_649_A_65_74,SW_500_649_A_75ov,SW_500_649_Tot,SW_650_799_A_15_19,SW_650_799_A_20_24,SW_650_799_A_25_34,SW_650_799_A_35_44,SW_650_799_A_45_54,SW_650_799_A_55_64,SW_650_799_A_65_74,SW_650_799_A_75ov,SW_650_799_Tot,SW_800_999_A_15_19,SW_800_999_A_20_24,SW_800_999_A_25_34,SW_800_999_A_35_44,SW_800_999_A_45_54,SW_800_999_A_55_64,SW_800_999_A_65_74,SW_800_999_A_75ov,SW_800_999_Tot,SW_1000_1249_A_15_19,SW_1000_1249_A_20_24,SW_1000_1249_A_25_34,SW_1000_1249_A_35_44,SW_1000_1249_A_45_54,SW_1000_1249_A_55_64,SW_1000_1249_A_65_74,SW_1000_1249_A_75ov
117021328,0,0,25,3,8,8,3,9,0,0,0,29,0,6,17,8,4,4,0,0,37,4,19,17,20,14,7,0,0,80,0,14,22,16,19,10,3,0,91,0,12,37,29,28,22,5,0,129,0,6,50,29,21,18,11,0,137,0,7,22,18,13,13,3,0,80,0,0,6,14,10,10,0,0,45,0,0,3,5,5,7,0,0,17,0,0,0,7,4,3,3,0,22,0,0,0,0,3,0,0,0,4,0,0,0,7,3,0,0,0,9,12,74,194,165,145,99,28,3,725,0,0,0,0,0,0,0,0,3,20,3,0,0,0,0,0,0,26,14,8,9,0,0,0,0,0,34,7,19,13,0,8,3,4,0,54,4,25,14,5,6,7,0,0,54,0,16,20,9,13,4,0,0,71,3,18,30,11,21,7,0,0,89,0,4,28,16,6,9,0,0,63,0,4,23,16,11,15,0,0
117031329,3,0,28,4,15,4,4,6,3,3,0,32,3,5,15,6,4,8,0,0,50,5,17,20,10,19,10,9,0,84,0,13,33,22,29,23,11,3,141,0,29,58,45,44,43,14,0,237,0,24,102,74,57,56,17,0,328,0,0,66,42,48,35,11,0,198,0,0,32,28,29,23,11,0,120,0,0,13,12,10,6,4,0,51,0,0,9,24,9,16,3,0,67,0,0,0,7,3,6,0,0,16,0,8,3,6,0,4,3,0,21,14,128,361,286,267,240,93,11,1386,0,0,0,0,0,0,0,0,3,14,3,0,0,0,0,0,0,22,6,8,4,3,3,0,0,0,27,0,11,8,3,0,0,0,0,30,0,11,7,5,0,0,0,0,26,0,13,18,10,9,3,0,0,55,3,13,26,11,6,4,0,0,60,0,15,31,12,4,9,0,0,67,0,15,35,10,11,3,0,0
117031330,6,0,61,6,18,23,14,15,3,0,0,84,8,30,31,21,26,24,10,0,140,11,41,59,49,49,35,13,0,253,8,79,158,89,92,70,13,0,509,4,110,259,184,174,115,22,3,872,0,44,278,225,176,157,25,0,908,3,16,158,137,109,80,21,0,524,0,7,51,81,82,44,0,0,266,0,0,38,45,35,27,3,0,147,0,0,37,65,57,28,6,0,190,0,0,14,34,17,5,5,0,73,0,7,12,6,9,6,0,0,48,51,376,1140,972,848,600,130,6,4117,3,6,0,5,3,0,0,0,15,29,19,6,3,3,0,0,0,63,25,33,17,3,3,4,0,0,86,13,40,24,10,17,8,3,0,113,5,34,30,16,23,9,3,0,120,12,44,41,27,27,19,3,0,174,6,41,82,47,40,27,8,0,243,4,64,143,73,71,42,8,3,402,0,23,152,72,56,31,8,0
117031331,3,0,25,8,8,3,4,8,3,0,0,40,3,16,8,4,7,5,0,0,38,0,23,6,18,7,4,9,0,66,3,17,26,21,20,11,3,0,108,0,16,48,24,12,13,8,0,114,0,12,51,27,26,18,5,0,138,0,3,29,31,28,18,0,0,115,0,0,27,19,13,16,3,0,78,0,0,9,13,15,7,3,0,44,0,0,11,8,13,5,0,0,48,0,0,7,4,3,4,0,0,20,0,0,0,0,0,0,3,0,5,16,103,244,179,152,104,34,5,847,3,0,0,0,0,0,0,0,5,53,13,0,0,0,0,0,0,69,27,26,11,4,6,4,0,0,85,14,37,14,6,4,0,0,0,81,0,43,30,0,0,3,0,3,74,4,25,26,8,8,7,3,0,90,0,15,22,5,4,5,0,0,62,0,5,32,12,9,5,3,0,78,0,0,12,17,12,4,9,0
117031332,0,0,83,8,29,18,5,7,10,4,0,79,7,26,16,15,9,14,3,0,86,5,42,28,22,26,22,12,3,154,3,33,69,43,33,32,18,0,238,0,43,117,65,73,66,10,0,386,0,39,137,94,107,92,23,0,494,0,22,98,76,74,47,11,0,318,0,6,74,72,79,41,6,0,289,0,3,29,44,42,32,4,0,156,0,0,28,33,39,26,5,0,132,0,0,6,20,8,14,0,0,45,0,3,3,3,7,8,0,0,33,60,302,654,508,506,408,102,9,2544,4,0,3,0,0,0,0,0,10,31,22,4,0,0,0,0,0,57,26,38,7,0,3,3,0,0,82,15,40,23,10,3,6,0,0,103,3,32,24,3,3,8,0,0,85,3,48,46,14,14,5,4,0,135,0,23,41,25,18,5,6,0,115,0,21,32,20,7,9,0,0,102,0,3,23,15,5,8,5,0
117031333,0,0,27,3,8,5,10,4,0,4,0,39,4,15,9,7,6,4,6,3,47,7,18,33,18,15,7,7,0,112,5,32,51,20,33,21,8,0,176,3,45,72,42,38,25,7,0,230,3,25,107,56,56,36,15,3,298,0,5,71,45,31,21,6,0,192,0,8,58,26,39,31,3,0,161,0,0,21,23,15,15,3,0,78,0,0,11,36,32,14,0,0,103,0,0,0,18,19,10,3,3,53,0,0,5,3,3,3,0,0,11,23,182,450,311,293,200,75,10,1543,0,0,0,3,0,0,0,0,8,15,6,0,0,0,0,0,0,26,5,16,3,9,3,0,0,0,39,7,25,17,5,9,0,0,0,60,3,32,16,8,0,7,0,0,68,0,14,27,14,7,7,6,0,81,3,16,43,15,6,16,0,0,96,4,17,45,25,8,19,0,0,114,0,5,35,26,21,13,0,0
117031334,0,3,127,10,40,22,20,12,14,4,4,119,4,36,29,24,16,16,6,0,125,8,51,78,34,32,30,9,0,242,6,108,109,66,46,39,10,0,385,4,120,264,107,88,47,16,0,651,4,89,337,192,137,86,21,0,863,0,15,198,176,144,86,14,0,629,0,7,155,118,104,61,6,0,465,0,3,63,71,67,26,6,0,229,0,3,50,109,75,55,10,0,299,0,0,16,45,47,25,0,0,132,3,3,16,8,10,3,0,0,52,74,582,1367,986,780,498,107,12,4404,4,10,3,0,4,3,0,0,27,65,22,8,0,3,0,4,0,104,57,83,19,12,6,0,3,0,178,28,58,45,11,5,5,3,0,152,26,76,48,20,13,5,3,0,190,9,76,82,23,14,18,3,0,226,3,72,102,44,33,14,0,0,268,0,76,121,47,20,16,3,0,283,0,49,156,58,48,14,4,0
117031335,0,0,50,4,9,10,10,7,5,0,0,39,4,21,16,8,11,6,3,0,72,10,32,42,21,18,17,7,0,139,6,62,81,47,33,18,9,0,248,8,71,138,65,53,28,8,0,365,0,32,159,88,89,51,13,0,436,0,4,93,58,70,50,7,0,283,0,3,53,64,59,29,8,0,213,0,3,32,28,37,18,0,0,121,0,0,23,47,46,27,0,0,137,0,0,6,23,9,7,3,0,47,0,0,10,10,8,5,0,0,34,44,252,661,477,436,274,60,0,2206,4,0,5,0,3,0,0,0,13,31,26,4,0,0,0,0,0,63,21,33,15,5,9,3,0,0,85,10,24,23,10,3,5,0,0,76,9,18,37,11,10,11,3,0,87,0,33,35,16,14,13,0,0,102,3,26,29,26,13,12,0,0,113,3,27,59,13,20,5,0,0,136,0,19,68,24,31,8,7,0
117031336,3,0,75,7,32,20,14,14,3,3,0,100,5,41,39,13,23,15,6,0,143,5,53,77,56,42,29,7,0,267,10,109,125,77,55,35,8,0,421,10,118,239,133,111,70,20,3,696,4,62,299,195,203,147,28,0,936,0,18,207,181,185,139,23,0,757,0,6,146,148,124,93,12,0,534,0,0,52,68,73,48,3,0,252,0,0,44,95,76,42,14,0,274,0,3,5,35,26,22,4,0,93,0,3,6,9,4,11,0,0,31,68,490,1292,1030,945,652,142,8,4627,5,4,3,3,3,3,0,0,19,26,12,8,7,0,0,0,0,50,27,30,27,5,7,3,0,0,103,10,39,29,8,17,5,0,0,107,11,50,44,13,14,7,0,0,144,12,70,79,25,20,9,5,6,228,7,62,89,41,34,33,9,0,275,0,52,116,40,20,20,4,0,252,4,30,132,44,32,16,7,0
117031337,28,0,929,94,437,213,133,84,70,38,6,1079,88,469,363,180,144,103,47,9,1397,120,611,731,452,296,204,103,10,2521,115,936,1480,790,533,346,134,16,4348,75,1392,2866,1402,937,600,176,19,7465,32,1187,4062,2207,1617,1130,232,16,10488,10,472,3212,2032,1619,1044,223,14,8624,3,144,2238,1911,1535,942,135,10,6914,0,29,1180,1214,892,517,77,8,3920,0,35,1544,2181,1488,735,118,12,6114,0,18,631,2041,1638,610,80,4,5014,5,65,201,175,145,75,27,0,703,803,6443,18972,14857,11044,6476,1434,118,60144,33,38,41,15,12,9,4,0,141,451,258,66,20,15,18,3,0,830,390,614,231,70,47,45,14,3,1422,216,654,314,90,84,67,17,0,1449,116,593,446,124,105,82,30,0,1496,89,612,635,200,171,152,38,8,1901,47,465,883,311,217,160,38,7,2131,26,447,896,322,259,127,47,3,2119,6,275,928,341,223,140,46,11
117031338,0,0,38,3,10,12,9,12,3,6,0,52,3,15,23,9,10,3,0,0,69,7,24,27,29,25,16,9,0,140,5,38,83,48,49,17,6,0,235,3,43,141,76,42,37,5,0,356,0,21,151,106,79,46,15,3,416,0,6,78,72,84,47,12,0,293,0,3,39,47,48,27,3,0,178,0,0,15,26,23,16,4,0,88,0,5,27,33,20,21,3,0,105,0,0,8,15,16,8,3,0,48,0,5,6,6,3,0,0,0,20,34,191,605,484,428,257,70,4,2077,3,6,3,3,3,0,0,0,19,42,9,4,0,0,0,0,0,54,20,26,15,6,3,4,3,0,81,8,29,32,12,11,4,0,0,91,10,42,36,8,10,7,3,0,114,6,26,43,20,13,12,0,0,121,3,25,69,26,17,10,5,0,155,4,33,82,31,20,20,3,0,196,0,17,88,43,32,17,4,0
118011339,0,0,9,0,6,4,5,3,4,0,0,17,0,0,5,5,9,6,0,0,24,0,3,3,6,8,7,0,0,28,0,0,3,3,10,8,3,0,33,0,0,3,4,12,8,3,0,26,0,0,6,6,6,4,0,0,30,0,0,6,3,6,3,3,0,22,0,0,0,0,7,3,3,0,11,0,0,0,0,0,0,0,0,3,0,0,4,4,9,0,0,0,13,0,0,3,0,7,0,0,0,11,0,0,0,0,0,0,0,0,0,4,18,44,40,70,42,25,5,240,3,0,0,0,0,3,0,0,7,5,3,0,0,0,0,0,0,12,3,5,0,0,4,0,0,0,19,3,4,9,3,0,0,0,0,22,3,7,13,0,4,3,0,0,27,0,14,8,0,9,3,3,0,35,0,4,8,5,3,0,0,0,19,0,10,4,5,6,3,0,0,25,0,0,5,5,4,3,0,0
118011340,0,0,17,0,0,5,5,0,0,0,0,19,0,0,0,3,5,3,0,0,13,0,9,8,3,16,3,5,0,49,0,7,12,7,6,9,3,0,43,0,11,13,3,3,3,0,0,28,0,0,9,14,12,0,4,0,45,0,0,6,3,8,3,0,0,25,0,0,4,7,4,3,0,3,23,0,0,0,3,0,3,0,0,9,0,0,0,0,5,0,0,0,9,0,0,0,0,3,0,0,0,8,0,0,0,0,3,3,0,0,4,9,40,60,68,75,41,23,7,311,0,0,0,0,0,0,0,0,3,51,8,0,0,0,0,0,0,54,7,17,6,3,3,0,0,0,41,5,16,17,3,3,0,5,0,45,0,23,19,5,3,0,3,0,58,0,15,16,6,3,0,3,3,51,0,12,14,16,4,0,0,0,51,0,12,10,7,3,0,0,0,40,0,6,15,9,9,7,0,0
118011341,0,0,70,6,22,14,8,10,4,9,4,81,3,25,17,21,12,10,3,0,97,3,28,39,24,31,23,15,0,163,6,41,68,54,45,35,19,3,269,0,35,93,62,68,44,23,3,325,0,35,100,48,77,64,16,0,339,0,13,59,42,53,39,18,0,213,0,3,29,17,20,33,10,0,116,0,0,13,16,10,18,3,0,65,0,0,11,20,17,3,10,0,67,0,0,9,13,4,5,3,0,36,0,3,8,10,4,0,0,0,30,36,247,482,342,372,294,127,12,1912,15,9,0,0,0,3,0,0,30,185,55,3,8,5,4,0,0,263,94,118,31,9,3,9,3,0,273,46,123,57,12,9,10,7,0,269,29,129,88,39,24,19,8,0,331,17,163,152,51,41,29,13,0,468,12,126,190,64,40,38,15,0,485,5,78,116,57,48,23,14,0,341,0,29,73,32,37,15,6,3
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118011343,10,0,50,3,21,3,8,4,4,4,0,52,0,7,3,11,3,3,9,0,45,0,11,17,19,18,9,12,3,94,0,26,34,23,25,20,13,3,139,6,19,60,29,25,39,8,0,180,0,10,57,36,43,33,16,4,199,0,11,32,35,32,27,10,3,139,0,6,20,20,23,22,8,7,109,0,0,11,13,15,9,4,0,49,0,0,8,17,19,14,7,0,57,0,0,0,8,11,13,9,10,58,0,0,0,3,4,0,3,0,15,29,124,258,230,230,206,116,44,1225,3,0,0,0,0,0,3,0,9,28,8,3,0,8,0,0,0,42,6,19,16,5,3,0,0,0,52,5,28,14,9,4,6,3,3,71,5,24,22,4,9,7,9,0,74,3,20,45,13,13,16,5,0,123,3,18,34,33,24,11,13,0,131,0,22,27,16,16,16,7,0,115,0,11,27,19,21,10,7,4
118011344,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,3,3,4,3,0,10,0,0,0,5,3,3,3,0,17,0,0,0,12,7,3,3,3,19,0,0,0,0,0,3,7,0,14,0,0,6,7,3,0,0,0,17,0,0,4,3,3,4,0,0,17,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,3,0,9,0,0,0,0,8,4,0,0,11,0,0,0,4,0,7,0,0,8,0,0,0,0,0,0,3,0,4,0,8,18,43,37,24,26,10,166,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,3,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,0,0,5,0,0,0,0,0,0,3,0,6,0,0,4,0,0,0,0,0,7,0,0,3,0,3,3,0,0,6,0,0,0,3,0,0,3,0
118011345,0,3,28,0,5,10,3,12,4,3,0,35,0,9,6,4,3,7,3,0,40,3,6,11,8,8,8,4,4,55,4,11,25,12,15,11,4,4,90,0,30,39,16,16,11,3,0,113,0,26,63,22,33,20,11,0,177,0,4,42,40,18,14,3,0,123,0,4,14,24,18,13,4,0,78,0,0,5,8,20,3,3,0,42,0,0,16,10,17,9,0,0,46,0,0,0,3,4,8,3,0,21,0,0,6,3,7,0,0,0,12,20,115,241,171,167,111,37,12,883,3,0,0,0,0,0,0,0,3,46,11,0,0,0,0,0,0,59,17,35,5,3,3,0,0,0,68,12,26,17,9,3,7,0,0,70,4,19,16,4,3,10,6,0,66,3,36,21,15,12,8,6,0,94,0,22,31,19,22,3,7,0,104,0,18,25,15,6,13,3,0,83,0,6,29,13,14,5,0,0
118011346,6,3,18,0,3,3,0,3,0,0,0,9,0,3,3,3,3,0,3,0,14,0,5,3,12,8,7,5,0,34,0,0,7,8,3,13,9,3,40,0,3,10,3,17,6,5,0,51,0,0,13,15,16,12,3,0,58,0,3,6,8,12,6,3,0,36,0,0,7,3,6,9,0,0,25,0,0,0,0,3,0,4,0,10,0,0,0,5,3,9,6,0,20,0,0,0,5,3,4,3,0,16,0,0,0,0,3,0,0,0,0,4,26,53,61,83,72,43,5,352,0,0,0,0,0,0,0,0,5,11,4,0,0,0,0,0,0,13,4,13,4,0,0,0,0,0,23,7,3,13,4,4,0,0,0,34,3,11,3,4,7,3,0,0,28,0,7,12,6,3,0,3,0,32,0,11,19,10,4,3,0,0,40,0,0,8,8,4,7,3,0,29,0,0,9,4,9,5,7,0
118011347,0,0,6,0,4,0,3,0,3,3,0,9,0,3,3,3,3,8,7,0,23,3,3,5,3,0,4,3,0,17,0,4,4,3,6,5,3,0,24,0,5,12,12,8,7,3,0,46,0,3,16,7,17,12,3,0,49,0,0,8,8,9,5,3,0,38,0,0,0,9,3,10,0,0,23,0,0,3,3,4,0,0,0,12,0,0,4,7,3,0,0,0,12,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,3,7,27,57,65,55,54,32,7,296,0,0,0,0,0,0,3,0,4,3,3,0,0,3,0,0,0,14,0,11,0,0,5,0,0,0,21,0,6,3,0,0,0,0,0,20,0,3,7,0,3,4,0,0,11,0,6,5,0,7,0,3,0,25,0,6,12,9,3,4,3,0,38,0,3,3,9,4,6,0,0,34,0,3,9,14,5,0,0,0
118021348,0,0,18,0,3,3,7,6,4,0,0,28,0,0,8,10,3,4,0,0,25,0,3,8,5,10,5,3,0,35,0,9,12,12,10,8,0,0,46,0,7,15,19,8,10,0,0,54,0,0,13,5,19,6,0,0,45,0,3,8,13,7,5,4,0,40,0,0,0,10,4,5,0,0,17,0,0,0,0,3,0,0,0,4,0,0,0,6,11,0,3,0,23,0,0,0,3,3,3,0,0,11,0,0,0,0,3,0,0,0,3,9,39,61,84,98,60,17,3,362,3,0,3,4,0,0,0,0,14,37,3,0,0,0,0,0,0,40,8,13,3,0,0,0,0,0,28,5,14,3,0,0,0,0,0,30,3,7,7,0,0,0,3,0,26,0,8,8,4,3,0,0,0,35,0,9,11,0,8,5,0,0,37,0,3,11,3,4,6,8,0,33,0,7,12,9,4,0,0,0
118021350,0,0,19,0,4,6,0,6,8,0,0,25,0,4,3,11,11,4,4,0,35,0,4,4,10,14,14,3,0,52,3,8,17,11,26,11,5,0,74,0,9,29,27,26,15,3,0,106,0,3,30,31,30,31,3,0,125,0,4,13,14,14,9,8,0,63,0,0,7,9,13,7,7,0,39,0,0,0,6,4,10,0,0,19,0,0,3,10,10,7,4,0,28,0,0,0,4,6,0,0,0,10,0,0,0,0,0,0,4,0,9,15,43,116,127,159,126,38,5,629,0,0,0,0,0,0,0,0,4,19,0,3,0,0,3,0,0,22,3,7,0,4,0,0,3,0,19,3,3,0,3,6,0,0,0,14,4,6,9,3,3,3,8,0,38,4,5,3,0,8,3,0,0,18,0,0,5,0,7,9,0,0,25,0,3,13,10,3,6,0,0,34,0,0,5,9,8,4,0,0
118021564,0,0,54,6,21,5,10,4,4,3,0,52,6,11,6,14,4,9,3,0,45,3,14,16,13,18,5,7,0,78,0,14,29,32,22,15,4,0,116,0,16,47,28,38,30,4,0,157,0,11,72,54,61,38,6,0,235,0,4,63,54,42,30,4,0,201,0,0,66,48,39,28,6,0,200,0,0,24,23,21,14,0,0,78,0,0,21,25,25,15,5,0,89,0,0,3,5,12,4,0,0,24,0,0,0,4,5,0,0,0,12,24,136,376,316,279,197,49,11,1388,0,0,0,0,0,0,0,0,11,45,15,3,0,0,0,0,0,70,23,24,0,7,3,5,0,0,60,5,23,3,3,3,3,0,0,47,3,20,10,7,3,3,0,0,47,4,13,18,10,8,8,0,0,66,0,19,29,6,12,4,3,0,77,0,4,14,16,8,4,3,0,54,0,0,8,11,17,7,0,0
118021565,3,0,7,3,0,3,0,3,0,0,0,14,0,4,5,4,0,3,5,0,22,0,0,4,7,6,6,3,0,27,0,4,7,15,8,6,4,0,38,0,3,12,7,15,5,0,0,41,3,3,11,5,3,11,3,0,39,0,0,3,3,6,3,0,0,22,0,0,0,0,5,4,0,0,8,0,0,3,3,0,0,0,0,8,0,0,0,0,3,4,0,0,9,0,0,0,4,0,0,3,0,4,0,0,0,0,0,0,0,0,0,8,21,48,48,60,49,20,3,249,3,0,0,0,0,0,0,0,7,24,8,0,0,0,0,0,0,37,13,19,3,0,0,3,0,0,42,6,14,5,0,3,3,0,0,28,0,12,8,0,0,0,0,0,25,0,8,12,6,0,9,4,0,35,3,4,3,6,3,3,0,0,27,0,3,8,3,3,5,3,0,23,0,0,10,3,11,3,0,0
118021566,0,0,16,0,3,0,7,0,3,0,0,14,0,3,4,9,3,4,0,0,21,0,6,6,4,8,12,3,0,40,0,0,3,12,6,5,0,0,27,0,0,4,9,10,12,4,0,40,0,4,8,9,11,6,4,0,44,0,0,3,4,3,6,0,0,19,0,0,3,3,6,3,0,0,12,0,0,0,4,3,0,0,0,4,0,0,0,5,0,3,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,24,40,64,63,52,17,0,263,0,0,0,0,0,0,0,0,3,22,3,0,0,0,0,0,0,25,5,0,4,0,0,0,0,0,12,3,3,3,3,3,3,0,0,14,3,0,3,0,0,4,0,0,12,0,3,4,3,3,3,3,0,21,0,11,3,0,7,0,0,0,17,0,0,6,9,0,3,0,0,21,0,0,3,3,5,0,0,0
118021567,0,0,10,0,3,0,3,0,3,0,0,11,0,0,0,0,4,0,0,0,9,0,3,0,3,6,4,7,0,21,0,3,5,7,9,3,0,0,28,0,0,0,3,8,9,3,0,23,0,0,4,7,11,6,3,0,29,0,0,0,3,0,3,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,11,16,32,38,38,15,0,157,0,0,0,0,0,0,0,0,0,11,3,0,0,3,0,0,0,24,3,3,7,0,0,0,0,0,20,4,8,0,0,3,0,0,0,12,0,8,7,4,3,0,0,0,17,0,7,4,3,3,0,0,0,20,0,6,4,0,5,3,0,0,18,0,0,0,3,3,3,0,0,13,0,0,3,6,0,0,0,0
118021568,0,0,11,0,5,4,4,5,0,0,0,17,0,3,3,0,0,4,3,0,14,0,0,7,6,5,4,0,0,29,0,3,10,5,8,9,3,0,37,0,3,9,14,11,4,0,0,41,0,0,9,15,9,18,0,0,49,0,0,6,4,10,7,3,0,35,0,0,0,3,3,7,0,0,14,0,0,3,0,0,0,0,0,6,0,0,0,0,3,3,0,0,5,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,4,7,17,56,53,67,53,14,0,271,0,0,0,0,0,0,0,0,3,28,6,0,0,0,0,0,0,39,13,16,4,3,3,0,0,0,41,5,10,8,3,3,0,0,0,29,3,9,11,6,0,0,0,0,28,4,13,19,4,13,5,0,0,63,0,9,21,16,4,4,0,0,53,0,7,14,8,4,4,0,0,36,0,0,6,9,10,3,0,0
