SA3_CODE_2016,IE_AgFF_OMOE_Nil_em,IE_AgFF_OMOE_1_19_em,IE_AgFF_OMOE_20more_em,IE_AgFF_OMOE_NE_NS,IE_AgFF_Tot,IE_Min_OMOE_Nil_em,IE_Min_OMOE_1_19_em,IE_Min_OMOE_20more_em,IE_Min_OMOE_NE_NS,IE_Min_Tot,IE_Mnf_OMOE_Nil_em,IE_Mnf_OMOE_1_19_em,IE_Mnf_OMOE_20more_em,IE_Mnf_OMOE_NE_NS,IE_Mnf_Tot,IE_EGWWS_OMOE_Nil_em,IE_EGWWS_OMOE_1_19_em,IE_EGWWS_OMOE_20more_em,IE_EGWWS_OMOE_NE_NS,IE_EGWWS_Tot,IE_Const_OMOE_Nil_em,IE_Const_OMOE_1_19_em,IE_Const_OMOE_20more_em,IE_Const_OMOE_NE_NS,IE_Const_Tot,IE_WST_OMOE_Nil_em,IE_WST_OMOE_1_19_em,IE_WST_OMOE_20more_em,IE_WST_OMOE_NE_NS,IE_WST_Tot,IE_RetT_OMOE_Nil_em,IE_RetT_OMOE_1_19_em,IE_RetT_OMOE_20more_em,IE_RetT_OMOE_NE_NS,IE_RetT_Tot,IE_AcFd_OMOE_Nil_em,IE_AcFd_OMOE_1_19_em,IE_AcFd_OMOE_20more_em,IE_AcFd_OMOE_NE_NS,IE_AcFd_Tot,IE_TPW_OMOE_Nil_em,IE_TPW_OMOE_1_19_em,IE_TPW_OMOE_20more_em,IE_TPW_OMOE_NE_NS,IE_TPW_Tot,IE_IMT_OMOE_Nil_em,IE_IMT_OMOE_1_19_em,IE_IMT_OMOE_20more_em,IE_IMT_OMOE_NE_NS,IE_IMT_Tot,IE_FinIns_OMOE_Nil_em,IE_FinIns_OMOE_1_19_em,IE_FinIns_OMOE_20more_em,IE_FinIns_OMOE_NE_NS,IE_FinIns_Tot,IE_RHRE_OMOE_Nil_em,IE_RHRE_OMOE_1_19_em,IE_RHRE_OMOE_20more_em,IE_RHRE_OMOE_NE_NS,IE_RHRE_Tot,IE_ProSTS_OMOE_Nil_em,IE_ProSTS_OMOE_1_19_em,IE_ProSTS_OMOE_20more_em,IE_ProSTS_OMOE_NE_NS,IE_ProSTS_Tot,IE_AdSup_OMOE_Nil_em,IE_AdSup_OMOE_1_19_em,IE_AdSup_OMOE_20more_em,IE_AdSup_OMOE_NE_NS,IE_AdSup_Tot,IE_PubAS_OMOE_Nil_em,IE_PubAS_OMOE_1_19_em,IE_PubAS_OMOE_20more_em,IE_PubAS_OMOE_NE_NS,IE_PubAS_Tot,IE_EdTrn_OMOE_Nil_em,IE_EdTrn_OMOE_1_19_em,IE_EdTrn_OMOE_20more_em,IE_EdTrn_OMOE_NE_NS,IE_EdTrn_Tot,IE_HC_SA_OMOE_Nil_em,IE_HC_SA_OMOE_1_19_em,IE_HC_SA_OMOE_20more_em,IE_HC_SA_OMOE_NE_NS,IE_HC_SA_Tot,IE_ArtsR_OMOE_Nil_em,IE_ArtsR_OMOE_1_19_em,IE_ArtsR_OMOE_20more_em,IE_ArtsR_OMOE_NE_NS,IE_ArtsR_Tot,IE_OthSvs_OMOE_Nil_em,IE_OthSvs_OMOE_1_19_em,IE_OthSvs_OMOE_20more_em,IE_OthSvs_OMOE_NE_NS,IE_OthSvs_Tot,IE_IDNS_OMOE_Nil_em,IE_IDNS_OMOE_1_19_em,IE_IDNS_OMOE_20more_em,IE_IDNS_OMOE_NE_NS,IE_IDNS_Tot,IE_Tot_OMOE_Nil_em,IE_Tot_OMOE_1_19_em,IE_Tot_OMOE_20more_em,IE_Tot_OMOE_NE_NS,IE_Tot_Tot,UIE_AgFF_OMOE_Nil_em,UIE_AgFF_OMOE_1_19_em,UIE_AgFF_OMOE_20more_em,UIE_AgFF_OMOE_NE_NS,UIE_AgFF_Tot,UIE_Min_OMOE_Nil_em,UIE_Min_OMOE_1_19_em,UIE_Min_OMOE_20more_em,UIE_Min_OMOE_NE_NS,UIE_Min_Tot,UIE_Mnf_OMOE_Nil_em,UIE_Mnf_OMOE_1_19_em,UIE_Mnf_OMOE_20more_em,UIE_Mnf_OMOE_NE_NS,UIE_Mnf_Tot,UIE_EGWWS_OMOE_Nil_em,UIE_EGWWS_OMOE_1_19_em,UIE_EGWWS_OMOE_20more_em,UIE_EGWWS_OMOE_NE_NS,UIE_EGWWS_Tot,UIE_Const_OMOE_Nil_em,UIE_Const_OMOE_1_19_em,UIE_Const_OMOE_20more_em,UIE_Const_OMOE_NE_NS,UIE_Const_Tot,UIE_WST_OMOE_Nil_em,UIE_WST_OMOE_1_19_em,UIE_WST_OMOE_20more_em,UIE_WST_OMOE_NE_NS,UIE_WST_Tot,UIE_RetT_OMOE_Nil_em,UIE_RetT_OMOE_1_19_em,UIE_RetT_OMOE_20more_em,UIE_RetT_OMOE_NE_NS,UIE_RetT_Tot,UIE_AcFd_OMOE_Nil_em,UIE_AcFd_OMOE_1_19_em,UIE_AcFd_OMOE_20more_em,UIE_AcFd_OMOE_NE_NS,UIE_AcFd_Tot,UIE_TPW_OMOE_Nil_em,UIE_TPW_OMOE_1_19_em,UIE_TPW_OMOE_20more_em,UIE_TPW_OMOE_NE_NS,UIE_TPW_Tot,UIE_IMT_OMOE_Nil_em,UIE_IMT_OMOE_1_19_em,UIE_IMT_OMOE_20more_em,UIE_IMT_OMOE_NE_NS,UIE_IMT_Tot,UIE_FinIns_OMOE_Nil_em,UIE_FinIns_OMOE_1_19_em,UIE_FinIns_OMOE_20more_em,UIE_FinIns_OMOE_NE_NS,UIE_FinIns_Tot,UIE_RHRE_OMOE_Nil_em,UIE_RHRE_OMOE_1_19_em,UIE_RHRE_OMOE_20more_em,UIE_RHRE_OMOE_NE_NS,UIE_RHRE_Tot,UIE_ProSTS_OMOE_Nil_em,UIE_ProSTS_OMOE_1_19_em,UIE_ProSTS_OMOE_20more_em,UIE_ProSTS_OMOE_NE_NS,UIE_ProSTS_Tot,UIE_AdSup_OMOE_Nil_em,UIE_AdSup_OMOE_1_19_em,UIE_AdSup_OMOE_20more_em,UIE_AdSup_OMOE_NE_NS,UIE_AdSup_Tot,UIE_PubAS_OMOE_Nil_em,UIE_PubAS_OMOE_1_19_em,UIE_PubAS_OMOE_20more_em,UIE_PubAS_OMOE_NE_NS,UIE_PubAS_Tot,UIE_EdTrn_OMOE_Nil_em,UIE_EdTrn_OMOE_1_19_em,UIE_EdTrn_OMOE_20more_em,UIE_EdTrn_OMOE_NE_NS,UIE_EdTrn_Tot,UIE_HC_SA_OMOE_Nil_em,UIE_HC_SA_OMOE_1_19_em,UIE_HC_SA_OMOE_20more_em,UIE_HC_SA_OMOE_NE_NS,UIE_HC_SA_Tot,UIE_ArtsR_OMOE_Nil_em,UIE_ArtsR_OMOE_1_19_em,UIE_ArtsR_OMOE_20more_em,UIE_ArtsR_OMOE_NE_NS,UIE_ArtsR_Tot,UIE_OthSvs_OMOE_Nil_em,UIE_OthSvs_OMOE_1_19_em,UIE_OthSvs_OMOE_20more_em,UIE_OthSvs_OMOE_NE_NS,UIE_OthSvs_Tot
12404,14,18,0,0,33,0,4,0,0,3,32,63,10,0,104,0,8,0,0,8,78,144,15,3,239,10,15,6,0,28,30,57,9,0,89,3,41,6,0,54,42,39,0,0,82,6,13,0,0,16,13,14,0,0,25,12,26,4,0,38,35,63,4,0,101,24,35,0,0,55,3,11,3,0,14,7,13,0,0,19,25,53,0,0,81,3,7,0,0,10,20,55,0,0,77,20,33,4,0,61,384,698,66,3,1150,72,10,0,0,83,0,0,0,0,0,52,22,0,0,76,3,0,0,0,3,117,56,0,3,176,6,4,0,0,16,61,50,0,0,109,29,38,0,0,68,53,15,0,0,71,4,0,0,0,4,7,3,0,0,9,10,5,0,0,13,64,22,0,0,84,43,8,0,0,48,8,0,0,0,10,46,7,0,0,51,87,30,3,0,117,15,15,0,0,31,112,50,0,0,159
12405,3,0,0,0,3,0,0,0,0,0,17,94,25,0,137,5,9,3,0,22,67,144,17,0,222,9,17,0,0,30,29,46,6,3,88,4,15,0,0,20,73,63,8,0,148,3,11,0,0,12,5,9,0,0,18,4,29,3,0,38,32,42,3,0,72,15,26,0,0,42,4,8,0,0,17,3,11,0,0,17,24,55,3,0,79,0,3,0,0,3,19,40,4,0,65,21,35,6,0,62,349,669,84,10,1107,7,8,0,0,15,0,0,0,0,0,54,12,0,0,63,3,0,0,0,3,128,33,0,4,163,5,5,0,0,9,59,31,3,0,85,23,33,0,0,55,95,13,0,0,110,4,0,0,0,3,6,0,0,0,6,10,0,0,0,15,55,16,0,0,76,53,9,0,0,59,3,0,0,0,3,27,3,0,0,36,65,14,0,3,90,10,0,0,0,8,97,31,0,3,125
12501,7,18,0,3,27,0,0,0,0,0,55,159,52,3,271,5,10,3,0,17,177,332,46,9,569,36,214,40,0,293,88,185,33,0,306,19,103,16,0,135,206,115,18,4,341,23,22,0,0,43,34,37,3,0,79,53,89,6,0,151,116,137,15,0,270,60,61,11,0,135,5,17,7,0,28,31,21,3,0,56,50,118,26,3,190,7,18,7,0,28,52,95,8,0,149,93,146,14,4,254,1125,1882,312,30,3353,29,23,0,4,54,0,0,0,0,0,72,28,0,0,109,3,5,0,0,10,236,52,0,3,294,27,22,0,0,49,99,54,6,0,156,34,48,0,3,82,259,18,0,6,284,19,0,0,0,19,32,0,0,0,32,36,7,0,0,40,142,42,0,0,185,118,18,0,0,130,14,3,0,0,22,100,6,0,0,101,218,50,0,3,266,42,6,0,0,51,128,46,0,4,172
12502,0,3,0,0,4,0,0,0,0,0,24,54,12,0,91,0,3,0,0,3,130,208,14,3,349,25,43,4,0,70,32,62,14,0,106,8,44,4,0,58,29,32,0,0,68,12,9,0,0,25,30,11,0,0,47,23,33,3,0,60,105,96,7,0,204,47,52,4,0,95,9,7,5,0,16,5,16,5,0,23,22,66,3,0,93,9,6,0,0,16,19,48,3,0,67,73,55,5,3,138,595,856,84,7,1538,0,0,0,0,3,0,0,0,0,0,35,21,0,0,55,0,0,0,0,0,155,49,3,5,208,18,0,0,0,16,45,26,0,0,73,28,32,0,0,55,121,10,0,0,137,10,3,0,0,13,21,0,0,0,21,9,3,0,0,13,137,24,0,0,163,114,19,0,0,134,6,0,0,0,3,90,13,0,0,109,110,26,0,0,143,41,0,0,0,46,84,30,0,0,110
12503,0,3,4,0,11,0,0,0,0,0,83,291,73,3,455,5,12,0,0,18,261,540,34,12,840,55,180,24,3,270,87,209,37,0,335,13,86,13,0,113,192,140,23,4,359,16,13,0,0,33,29,12,0,0,43,11,50,6,3,64,88,115,4,0,202,53,94,8,0,161,12,24,4,0,40,18,39,3,0,57,60,124,14,6,197,3,13,0,0,21,90,148,3,9,244,103,150,26,3,285,1180,2249,270,45,3749,15,10,0,0,19,0,0,0,0,0,112,74,4,0,191,5,0,0,0,11,395,99,0,3,500,41,21,0,0,59,154,73,3,0,228,52,53,0,0,103,369,46,0,3,419,14,0,0,0,17,20,5,0,0,31,24,8,0,0,28,170,38,3,0,208,141,33,4,3,177,14,7,0,0,13,109,15,3,0,128,335,51,6,3,398,31,9,0,0,41,207,81,0,7,295
12504,6,5,0,0,15,3,0,0,0,3,42,108,20,4,177,12,9,3,0,22,224,349,44,8,629,34,70,16,4,123,76,187,48,4,314,26,177,24,3,230,157,91,9,0,255,27,21,0,0,51,88,121,10,3,221,55,101,14,0,164,244,451,66,5,757,63,119,15,0,197,46,32,13,0,89,34,60,8,0,96,122,240,31,4,393,17,25,0,0,44,63,123,3,0,197,105,139,12,6,261,1443,2431,331,41,4244,12,13,0,0,32,0,0,0,0,0,65,24,0,3,90,7,0,0,0,7,273,55,3,0,333,36,9,0,0,48,157,79,7,0,249,65,86,0,0,153,204,21,0,0,227,28,0,0,0,28,59,11,3,0,76,27,3,0,0,34,364,158,16,0,544,183,21,0,0,210,25,5,5,0,33,184,25,0,0,209,334,105,6,3,447,55,6,0,0,65,196,68,0,3,269
12601,0,0,0,0,0,0,0,0,0,0,8,11,0,0,17,0,0,0,0,0,54,88,0,4,144,11,7,0,0,23,28,31,3,0,63,7,31,0,0,38,7,18,0,0,27,9,17,0,0,20,35,33,0,0,74,28,52,5,0,83,139,117,6,0,265,28,36,0,0,69,3,4,4,0,7,25,28,3,0,54,50,96,11,0,147,3,10,0,0,10,18,19,0,0,38,43,28,4,0,72,487,612,34,9,1149,3,0,0,0,3,0,0,0,0,0,15,10,0,0,27,4,0,0,0,4,94,20,0,3,119,7,0,0,0,7,36,23,0,0,56,17,17,0,0,30,25,0,0,0,29,11,0,0,0,11,23,4,0,0,26,11,3,0,0,21,158,43,0,0,202,48,15,0,0,63,3,0,0,0,3,104,19,0,0,121,137,35,0,0,171,22,3,0,0,29,61,8,0,0,72
12602,8,17,4,0,21,0,4,0,0,4,31,105,12,0,150,8,0,0,0,8,242,380,31,5,658,57,76,19,0,160,95,210,34,0,339,26,219,30,3,271,61,45,0,0,107,82,59,18,0,156,98,74,3,0,176,79,113,7,0,202,424,380,41,9,854,75,109,8,0,197,15,10,7,0,37,44,39,6,0,85,96,217,29,3,347,24,29,3,0,52,48,143,9,0,203,130,156,17,13,320,1634,2376,287,40,4336,23,4,0,0,27,0,0,0,0,0,71,12,0,0,88,6,0,0,0,6,371,70,4,3,455,41,0,3,0,44,160,71,16,3,251,53,89,4,0,147,144,17,3,0,164,70,0,0,0,72,71,7,0,0,77,57,13,0,0,71,481,85,8,4,579,193,24,0,0,222,14,0,0,0,21,234,34,3,3,273,304,107,4,3,427,79,14,0,0,96,232,66,0,3,296
12701,36,56,12,0,103,0,0,0,0,0,28,40,3,0,68,3,9,0,0,14,174,240,19,4,434,14,14,0,0,27,29,62,3,0,93,8,21,9,0,44,108,100,5,0,223,15,6,0,0,24,19,14,0,3,41,12,21,3,0,38,50,51,0,0,107,37,54,0,0,98,7,5,0,0,9,15,13,3,3,31,32,69,3,3,106,3,8,0,0,10,36,34,0,0,66,30,33,4,4,70,668,852,68,22,1608,276,53,0,0,329,0,0,0,0,0,48,5,0,0,54,0,0,0,0,3,207,70,0,6,283,15,10,0,0,24,56,24,0,3,79,20,26,0,0,44,77,19,0,0,94,5,0,0,0,7,15,0,0,0,19,7,4,0,0,14,102,15,0,0,118,69,16,0,0,84,0,0,0,0,0,67,9,0,0,79,147,22,0,0,169,16,3,0,0,21,119,20,0,4,149
12702,15,18,7,0,42,0,3,0,0,8,104,317,61,5,486,3,4,4,0,14,265,478,58,6,807,51,158,22,0,235,103,278,21,3,414,26,127,18,0,175,205,173,32,3,421,22,16,3,0,39,36,44,0,0,78,34,95,7,0,132,91,177,7,3,279,65,120,16,4,206,4,16,3,0,22,31,32,5,0,69,97,241,9,0,351,8,16,4,0,28,83,184,17,3,288,97,156,12,3,265,1341,2653,311,47,4352,49,20,0,0,70,0,0,0,0,0,150,61,0,4,218,0,0,0,0,0,409,122,0,5,537,35,26,0,0,57,227,170,10,4,405,81,136,3,3,221,165,32,0,0,196,27,0,0,0,24,32,5,0,0,42,27,4,0,0,31,193,78,0,0,277,129,21,0,3,149,9,0,0,0,15,129,39,0,0,170,333,97,3,8,438,50,10,0,0,64,309,130,0,4,440
12703,6,5,3,0,11,0,3,0,0,3,74,225,60,8,361,7,8,3,0,13,181,359,37,11,585,39,136,27,0,194,75,163,27,3,264,8,101,23,3,135,148,96,24,7,274,17,11,3,0,28,41,29,3,0,78,17,81,6,0,104,113,155,17,3,281,50,72,17,0,135,16,28,3,0,47,28,33,6,0,67,76,191,17,8,289,8,20,7,0,31,65,116,4,0,187,73,145,11,5,241,1035,1967,285,48,3335,19,13,0,0,36,3,0,0,0,3,107,57,0,0,165,4,0,0,0,3,265,66,0,0,335,28,6,0,0,32,118,73,3,3,191,41,54,0,0,100,178,17,0,5,198,16,0,0,4,19,17,7,0,0,20,17,6,0,0,26,174,57,0,0,227,125,10,0,0,138,16,3,5,0,26,113,22,0,0,135,269,68,4,8,348,28,16,0,0,45,190,62,0,4,257
12801,8,3,0,0,17,0,0,0,0,0,64,193,34,4,294,3,16,4,0,22,270,447,45,8,766,38,81,13,0,130,68,230,26,4,327,13,174,24,0,214,82,74,12,4,170,18,18,0,0,41,91,107,4,3,207,68,120,12,3,202,252,279,19,0,553,70,94,4,0,175,7,24,3,0,33,26,37,12,0,72,74,186,19,4,283,14,27,4,0,48,76,148,7,6,234,85,125,6,4,220,1348,2395,241,28,4012,28,18,0,0,42,0,0,0,0,0,87,27,0,0,118,7,0,0,0,7,400,106,0,9,512,22,10,0,0,36,131,75,0,8,215,50,112,0,0,165,75,15,3,3,91,32,4,0,0,35,41,6,0,0,54,39,11,0,0,55,376,81,3,6,469,168,22,0,4,202,11,0,0,0,11,133,23,0,0,155,287,125,5,3,423,56,16,0,0,73,236,74,0,4,321
12802,7,5,3,0,14,0,3,0,0,3,43,101,9,6,156,4,0,0,0,8,193,330,21,0,541,24,43,5,0,73,54,106,10,0,172,7,92,16,0,115,52,47,3,0,102,12,14,0,0,27,47,75,4,0,123,35,41,3,0,85,206,196,19,0,425,45,58,5,5,120,11,12,6,0,30,20,37,4,0,60,41,119,11,0,168,14,21,0,0,30,52,91,6,0,146,81,56,3,4,150,950,1453,132,17,2548,10,6,0,0,25,0,0,0,0,0,68,29,0,0,95,8,0,0,0,8,315,68,0,0,382,23,3,0,0,30,101,51,3,0,156,48,61,0,0,112,62,13,0,0,82,32,0,0,0,32,35,5,0,0,33,28,7,0,0,36,294,61,8,0,358,138,27,0,0,162,10,0,0,0,9,140,20,0,0,158,206,55,0,0,262,52,0,0,0,57,248,60,0,0,308
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,6,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,91,123,13,9,234,28,31,6,0,68,187,101,7,0,298,60,41,0,0,101,4509,4691,56,128,9381,84,42,0,3,131,157,83,22,10,278,57,57,25,0,137,925,335,25,20,1296,321,111,5,3,447,84,41,4,0,137,111,49,3,0,164,615,320,6,4,950,741,496,17,21,1272,93,60,3,0,158,184,68,9,5,265,165,109,14,3,289,85,65,0,4,155,456,215,3,3,677,432,284,26,14,756,9391,7333,239,227,17188,788,152,3,23,961,25,3,0,0,25,482,26,0,3,514,104,14,0,4,128,14880,3112,3,280,18271,153,21,0,0,172,552,50,3,5,622,285,39,0,3,328,3271,227,10,35,3545,301,14,0,0,312,87,3,0,0,93,157,27,0,7,186,1385,76,4,15,1480,6369,678,5,109,7159,120,11,0,3,140,1828,65,0,25,1927,1026,118,4,4,1155,953,76,3,14,1037,2428,122,0,32,2589
20101,24,19,0,3,43,0,5,3,0,11,32,110,42,0,192,4,3,0,0,9,144,328,36,8,516,29,40,9,0,75,52,196,44,3,289,17,141,31,0,193,39,60,15,3,121,11,19,5,0,40,28,50,0,0,88,18,46,15,0,81,103,172,19,0,296,27,60,18,4,105,3,10,3,0,15,21,14,9,0,42,62,131,13,3,210,14,27,6,0,48,48,104,4,4,163,36,64,9,3,113,721,1613,283,33,2647,39,18,0,0,53,3,0,0,0,3,84,35,0,4,119,5,0,0,0,5,302,103,0,9,409,24,6,0,0,34,101,61,11,3,170,48,67,6,0,125,75,20,3,0,94,17,0,0,0,17,21,3,0,0,29,8,3,3,0,13,234,57,14,3,311,88,20,0,0,113,14,0,0,0,13,100,17,0,0,108,266,73,6,3,347,72,7,0,0,79,223,81,0,4,312
20102,61,83,3,3,151,3,3,0,0,10,14,24,3,0,35,0,3,0,0,5,42,52,3,0,98,12,6,4,0,19,11,19,0,0,40,12,38,4,0,58,13,33,0,0,50,0,9,0,0,13,3,3,0,0,6,4,6,0,0,9,53,37,3,0,94,14,23,3,0,36,3,5,0,0,4,12,6,0,3,19,5,11,4,0,18,7,9,0,0,18,11,17,0,0,24,28,14,3,0,41,318,397,29,10,756,184,94,3,6,292,0,0,0,0,0,36,9,0,0,51,0,0,0,0,0,108,25,0,4,136,4,5,0,0,11,61,43,0,0,100,50,34,0,0,92,22,0,0,0,30,10,0,0,0,10,0,0,0,0,0,4,0,0,0,4,100,13,0,0,115,47,9,0,3,57,3,0,0,0,3,32,3,0,0,33,63,12,0,0,80,40,8,0,0,52,62,5,0,0,68
20103,52,72,0,5,134,0,5,0,0,6,5,17,3,0,25,0,0,0,0,0,22,30,6,0,57,3,3,0,0,3,8,31,0,0,40,10,23,4,3,40,12,15,3,0,28,0,4,0,0,4,0,3,0,0,3,3,5,0,0,6,10,7,0,0,22,10,9,0,0,12,0,0,0,0,0,0,0,0,0,3,3,13,4,0,14,3,0,0,0,3,4,19,0,3,24,5,16,0,0,27,153,279,22,8,459,153,102,0,5,262,0,0,0,0,0,31,3,0,3,33,0,0,0,0,0,77,16,0,0,94,10,3,0,0,7,38,23,4,0,63,18,21,0,4,43,24,4,0,3,30,0,0,0,0,3,0,0,0,0,0,0,3,0,0,8,46,4,0,0,50,21,13,0,0,36,0,0,0,0,3,9,3,0,0,12,21,10,0,0,29,24,0,0,0,26,50,19,0,0,72
20201,9,16,12,0,43,4,16,0,0,16,35,91,30,0,158,4,4,0,0,11,99,268,19,4,392,7,46,8,0,62,31,183,29,8,252,22,99,39,3,164,24,57,11,0,90,3,5,0,0,14,37,55,3,3,93,18,41,8,0,66,86,155,41,0,285,18,52,5,3,76,5,10,0,0,18,25,10,3,0,39,63,141,16,3,217,6,21,0,0,31,38,103,12,3,152,32,60,15,3,107,561,1445,258,25,2288,29,12,0,0,44,3,0,0,0,8,62,42,5,0,110,4,0,0,0,6,276,99,0,8,386,11,3,0,0,12,102,65,4,0,170,37,60,5,3,110,87,33,3,3,123,16,3,0,0,18,18,3,0,0,23,20,6,0,0,23,182,53,7,0,234,104,17,0,0,131,4,0,0,0,10,77,13,0,3,92,201,64,10,4,276,52,13,0,0,64,205,72,0,9,295
20202,35,37,0,0,76,4,5,0,0,8,24,50,17,5,92,3,6,0,0,12,60,92,13,3,166,13,24,0,0,36,28,81,8,3,126,5,51,5,3,66,26,24,3,3,62,10,8,0,0,19,7,6,0,0,17,14,21,0,0,35,97,72,0,3,170,20,15,0,0,45,7,0,0,0,4,14,11,0,0,26,19,29,12,0,54,9,6,0,0,17,13,42,0,0,62,28,32,3,0,62,432,626,69,27,1152,186,63,0,4,263,5,3,0,0,10,92,27,0,4,128,3,0,0,0,3,189,45,0,3,243,14,4,0,0,14,105,70,0,0,177,43,59,0,0,106,33,11,0,0,45,27,0,0,0,31,13,0,0,0,13,12,4,0,0,10,187,24,0,3,218,71,9,0,0,80,3,0,0,0,3,73,8,0,0,74,124,24,0,4,145,98,11,0,0,106,110,31,0,3,142
20203,64,99,6,0,170,0,3,0,0,3,3,13,4,0,19,0,0,0,0,0,15,12,0,0,27,4,8,0,0,15,0,11,13,0,22,0,5,0,0,3,13,18,3,0,34,0,0,0,0,3,3,0,0,0,0,0,3,0,0,3,0,9,0,0,12,8,3,0,0,9,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,5,9,4,0,0,9,3,0,0,0,10,121,197,25,3,340,298,143,0,13,458,3,0,0,0,3,14,6,0,0,25,0,0,0,0,0,32,4,0,0,38,3,3,0,0,10,13,10,0,0,22,8,12,0,0,20,8,0,0,3,14,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,0,0,0,18,8,3,0,0,13,0,0,0,0,0,6,0,0,0,6,15,0,0,0,16,11,0,0,3,10,25,7,0,4,28
20301,51,91,0,3,146,0,3,0,0,3,7,18,4,0,23,0,0,0,0,3,34,36,3,3,78,4,7,0,0,8,3,19,4,0,19,4,10,3,0,22,22,10,0,0,38,7,0,0,0,9,0,0,0,0,0,0,7,0,0,9,16,31,0,0,40,11,14,0,0,24,0,3,0,0,3,11,5,0,0,14,4,11,0,0,18,3,3,0,0,9,4,6,0,0,10,6,5,0,0,20,190,279,18,11,492,167,54,0,0,232,0,0,0,0,0,26,5,0,4,28,0,0,0,0,0,44,23,0,7,73,3,0,0,0,11,21,12,0,0,32,13,9,0,0,22,15,3,0,0,14,4,0,0,0,4,3,0,0,0,3,0,0,0,0,0,29,8,0,0,45,15,7,0,0,18,4,0,0,0,4,11,5,0,0,12,23,0,0,0,23,12,7,0,0,18,41,3,0,0,40
20302,27,31,4,0,61,0,10,0,0,10,84,216,54,0,360,8,17,8,0,34,263,558,69,16,902,32,82,19,3,141,101,289,61,3,456,38,233,60,3,329,120,107,22,0,248,16,18,3,0,38,61,88,13,0,162,43,74,20,0,139,202,346,51,3,609,68,101,21,5,197,18,20,0,0,35,30,46,16,0,89,131,268,34,0,433,23,41,4,0,69,76,203,5,3,289,86,144,19,8,264,1429,2887,486,59,4859,74,38,3,0,117,6,0,0,0,6,149,63,0,7,225,15,3,0,0,16,570,190,3,8,776,33,8,0,0,51,205,115,10,8,334,97,129,3,3,232,168,32,0,3,203,35,4,0,0,40,50,16,0,0,63,36,13,0,0,49,426,110,11,7,556,214,44,0,3,259,12,3,0,0,16,175,21,3,3,207,481,142,3,10,637,112,24,0,0,141,454,149,0,9,614
20303,26,32,3,0,61,0,3,0,0,3,40,42,7,0,96,7,5,0,0,14,163,223,3,11,401,24,18,7,0,42,36,91,24,3,160,31,115,18,0,168,34,22,5,0,54,17,12,0,0,26,44,13,0,0,61,26,37,4,3,61,184,101,11,0,288,45,49,0,0,97,4,10,0,0,14,12,20,4,0,37,33,54,3,0,91,8,31,0,0,38,36,44,0,0,78,64,38,3,3,105,834,947,86,21,1893,60,9,0,0,78,0,0,0,0,0,57,16,0,0,73,9,0,0,0,9,356,107,0,6,472,23,0,0,0,23,87,53,3,3,146,58,52,0,3,113,33,4,0,3,46,22,4,0,0,28,22,0,0,0,22,13,10,0,0,21,315,42,0,0,354,148,18,0,3,175,7,0,0,0,7,92,14,0,0,99,180,41,0,3,223,83,11,0,0,97,143,39,0,3,191
20401,97,120,14,3,229,0,4,0,0,8,25,49,4,3,85,3,0,0,0,4,75,154,7,3,239,8,18,4,0,33,29,70,8,3,107,17,81,15,8,128,38,52,8,0,95,4,3,0,0,11,6,8,0,0,15,10,24,7,0,45,57,68,0,0,123,25,32,4,0,58,6,0,3,0,9,9,13,0,0,24,23,39,4,0,66,9,16,0,0,22,39,37,0,0,70,29,34,0,3,73,515,825,78,25,1441,414,116,0,20,547,4,3,0,0,3,80,28,0,0,110,4,4,0,0,5,255,86,0,8,346,10,3,0,0,16,70,67,0,7,144,52,70,0,0,122,56,9,0,3,64,10,0,0,0,10,7,0,0,0,7,13,3,0,0,14,115,28,0,0,149,87,11,0,0,99,13,0,0,0,10,55,5,0,0,65,91,20,0,3,118,36,6,0,0,43,132,40,0,10,185
