GCCSA_CODE_2016,FTS_NNI_Mng,FTS_NNI_Pro,FTS_NNI_TecTW,FTS_NNI_CoPSW,FTS_NNI_ClAW,FTS_NNI_SWks,FTS_NNI_MaOpDv,FTS_NNI_Lab,FTS_NNI_IDNS,FTS_NNI_Tot,FTS_1_149_Mng,FTS_1_149_Pro,FTS_1_149_TecTW,FTS_1_149_CoPSW,FTS_1_149_ClAW,FTS_1_149_SWks,FTS_1_149_MaOpDv,FTS_1_149_Lab,FTS_1_149_IDNS,FTS_1_149_Tot,FTS_150_299_Mng,FTS_150_299_Pro,FTS_150_299_TecTW,FTS_150_299_CoPSW,FTS_150_299_ClAW,FTS_150_299_SWks,FTS_150_299_MaOpDv,FTS_150_299_Lab,FTS_150_299_IDNS,FTS_150_299_Tot,FTS_300_399_Mng,FTS_300_399_Pro,FTS_300_399_TecTW,FTS_300_399_CoPSW,FTS_300_399_ClAW,FTS_300_399_SWks,FTS_300_399_MaOpDv,FTS_300_399_Lab,FTS_300_399_IDNS,FTS_300_399_Tot,FTS_400_499_Mng,FTS_400_499_Pro,FTS_400_499_TecTW,FTS_400_499_CoPSW,FTS_400_499_ClAW,FTS_400_499_SWks,FTS_400_499_MaOpDv,FTS_400_499_Lab,FTS_400_499_IDNS,FTS_400_499_Tot,FTS_500_649_Mng,FTS_500_649_Pro,FTS_500_649_TecTW,FTS_500_649_CoPSW,FTS_500_649_ClAW,FTS_500_649_SWks,FTS_500_649_MaOpDv,FTS_500_649_Lab,FTS_500_649_IDNS,FTS_500_649_Tot,FTS_650_799_Mng,FTS_650_799_Pro,FTS_650_799_TecTW,FTS_650_799_CoPSW,FTS_650_799_ClAW,FTS_650_799_SWks,FTS_650_799_MaOpDv,FTS_650_799_Lab,FTS_650_799_IDNS,FTS_650_799_Tot,FTS_800_999_Mng,FTS_800_999_Pro,FTS_800_999_TecTW,FTS_800_999_CoPSW,FTS_800_999_ClAW,FTS_800_999_SWks,FTS_800_999_MaOpDv,FTS_800_999_Lab,FTS_800_999_IDNS,FTS_800_999_Tot,FTS_1000_1249_Mng,FTS_1000_1249_Pro,FTS_1000_1249_TecTW,FTS_1000_1249_CoPSW,FTS_1000_1249_ClAW,FTS_1000_1249_SWks,FTS_1000_1249_MaOpDv,FTS_1000_1249_Lab,FTS_1000_1249_IDNS,FTS_1000_1249_Tot,FTS_1250_1499_Mng,FTS_1250_1499_Pro,FTS_1250_1499_TecTW,FTS_1250_1499_CoPSW,FTS_1250_1499_ClAW,FTS_1250_1499_SWks,FTS_1250_1499_MaOpDv,FTS_1250_1499_Lab,FTS_1250_1499_IDNS,FTS_1250_1499_Tot,FTS_1500_1749_Mng,FTS_1500_1749_Pro,FTS_1500_1749_TecTW,FTS_1500_1749_CoPSW,FTS_1500_1749_ClAW,FTS_1500_1749_SWks,FTS_1500_1749_MaOpDv,FTS_1500_1749_Lab,FTS_1500_1749_IDNS,FTS_1500_1749_Tot,FTS_1750_1999_Mng,FTS_1750_1999_Pro,FTS_1750_1999_TecTW,FTS_1750_1999_CoPSW,FTS_1750_1999_ClAW,FTS_1750_1999_SWks,FTS_1750_1999_MaOpDv,FTS_1750_1999_Lab,FTS_1750_1999_IDNS,FTS_1750_1999_Tot,FTS_2000_2999_Mng,FTS_2000_2999_Pro,FTS_2000_2999_TecTW,FTS_2000_2999_CoPSW,FTS_2000_2999_ClAW,FTS_2000_2999_SWks,FTS_2000_2999_MaOpDv,FTS_2000_2999_Lab,FTS_2000_2999_IDNS,FTS_2000_2999_Tot,FTS_3000mo_Mng,FTS_3000mo_Pro,FTS_3000mo_TecTW,FTS_3000mo_CoPSW,FTS_3000mo_ClAW,FTS_3000mo_SWks,FTS_3000mo_MaOpDv,FTS_3000mo_Lab,FTS_3000mo_IDNS,FTS_3000mo_Tot,FTS_PINS_Mng,FTS_PINS_Pro,FTS_PINS_TecTW,FTS_PINS_CoPSW,FTS_PINS_ClAW,FTS_PINS_SWks,FTS_PINS_MaOpDv,FTS_PINS_Lab,FTS_PINS_IDNS,FTS_PINS_Tot,FTS_Tot_Mng,FTS_Tot_Pro,FTS_Tot_TecTW,FTS_Tot_CoPSW,FTS_Tot_ClAW,FTS_Tot_SWks,FTS_Tot_MaOpDv,FTS_Tot_Lab,FTS_Tot_IDNS,FTS_Tot_Tot,PTS_NNI_Mng,PTS_NNI_Pro,PTS_NNI_TecTW,PTS_NNI_CoPSW,PTS_NNI_ClAW,PTS_NNI_SWks,PTS_NNI_MaOpDv,PTS_NNI_Lab,PTS_NNI_IDNS,PTS_NNI_Tot,PTS_1_149_Mng,PTS_1_149_Pro,PTS_1_149_TecTW,PTS_1_149_CoPSW,PTS_1_149_ClAW,PTS_1_149_SWks,PTS_1_149_MaOpDv,PTS_1_149_Lab,PTS_1_149_IDNS,PTS_1_149_Tot,PTS_150_299_Mng,PTS_150_299_Pro,PTS_150_299_TecTW,PTS_150_299_CoPSW,PTS_150_299_ClAW,PTS_150_299_SWks,PTS_150_299_MaOpDv,PTS_150_299_Lab,PTS_150_299_IDNS,PTS_150_299_Tot,PTS_300_399_Mng,PTS_300_399_Pro,PTS_300_399_TecTW,PTS_300_399_CoPSW,PTS_300_399_ClAW,PTS_300_399_SWks,PTS_300_399_MaOpDv,PTS_300_399_Lab,PTS_300_399_IDNS,PTS_300_399_Tot
49499,0,0,6,14,3,3,0,10,9,33,5,72,27,129,8,33,3,82,12,364,3,46,8,61,14,22,10,34,0,196,0,11,11,32,3,10,10,19,0,103,4,9,12,27,0,4,0,4,0,69,0,11,9,13,3,4,0,7,0,45,0,3,11,4,0,0,0,3,0,27,0,0,0,3,0,0,0,5,0,14,0,3,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,14,10,159,92,288,35,86,22,170,25,882,0,3,0,0,0,0,0,0,0,7,0,0,9,8,0,0,0,4,0,27,0,3,19,18,3,3,0,7,0,53,0,3,32,8,0,3,0,7,0,51
3RQLD,28,25,43,213,58,379,21,289,79,1140,157,450,790,4237,728,11736,335,5551,258,24251,87,294,324,1903,449,4050,211,1555,78,8950,89,182,197,1086,306,1560,119,598,25,4151,73,150,249,836,242,957,83,392,24,3007,77,159,325,706,251,623,51,269,16,2480,67,93,215,399,160,218,19,108,8,1287,47,99,94,166,99,71,9,37,5,621,12,61,52,66,45,21,5,23,3,297,3,26,22,31,8,11,0,7,0,103,0,12,12,12,5,11,0,6,0,55,0,10,6,6,4,3,3,0,3,30,3,10,5,0,0,0,0,0,0,17,0,0,5,6,5,20,0,9,3,46,8,19,44,148,32,385,9,182,104,931,662,1582,2388,9788,2399,20038,875,9031,610,47372,4,5,5,18,11,16,0,13,10,88,6,13,64,167,31,265,19,147,4,718,13,37,153,297,73,474,39,196,17,1300,21,44,312,302,100,347,29,165,15,1331
3GBRI,24,55,45,218,68,371,26,223,85,1115,168,993,674,4867,1079,10623,432,5102,258,24197,154,818,439,3459,1140,5564,386,2152,144,14247,172,513,357,1955,908,2651,227,1069,66,7929,136,386,366,1421,756,1762,186,797,58,5867,155,445,376,1093,665,1080,132,462,28,4445,137,248,209,543,406,393,52,176,23,2190,72,191,131,192,240,126,26,79,11,1073,40,100,50,73,122,47,12,25,7,485,13,62,20,29,31,12,0,9,0,164,6,20,3,14,16,4,0,5,0,69,0,7,4,7,0,4,0,0,0,20,4,4,0,3,5,7,0,0,0,26,3,4,0,17,7,20,3,4,0,67,12,39,39,157,57,316,16,137,108,878,1097,3888,2713,14049,5502,22973,1500,10240,796,62773,0,7,8,14,11,12,3,14,11,80,9,29,56,192,49,270,28,143,16,805,17,71,123,381,106,486,48,233,19,1473,23,63,276,295,145,336,50,179,6,1369
39799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39499,8,8,12,24,4,21,3,20,10,106,11,194,135,302,34,108,27,177,28,1011,6,93,43,138,34,64,12,95,11,484,3,39,30,93,6,27,7,36,0,241,3,22,31,46,10,14,9,47,3,194,11,14,46,24,6,23,6,17,0,143,3,9,41,12,3,12,4,11,3,92,4,3,18,9,3,0,0,7,0,49,0,8,7,3,0,0,0,0,0,18,0,5,6,3,0,0,0,4,0,12,0,0,4,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,13,0,8,0,9,12,49,39,394,369,669,105,277,67,427,70,2414,0,0,0,0,0,0,0,3,0,3,0,8,12,18,3,10,0,14,0,65,0,6,37,13,3,6,0,15,7,86,0,4,88,19,0,11,3,15,3,136
2RVIC,36,14,41,147,30,318,10,257,74,923,134,216,359,2767,389,8215,120,4293,191,16679,85,157,165,1413,234,2537,106,1144,71,5910,55,110,114,764,147,971,70,448,23,2692,46,79,167,593,119,527,53,245,19,1846,50,85,182,395,128,324,36,155,9,1363,36,50,121,188,59,111,24,57,11,649,31,52,70,93,42,36,6,19,3,353,6,24,40,32,15,22,4,8,0,166,4,6,9,7,3,3,0,4,0,40,0,3,0,8,6,3,0,0,3,25,0,3,0,0,0,3,0,0,0,5,3,0,0,0,0,0,0,3,0,9,0,5,3,6,0,18,0,5,3,41,14,11,33,108,11,283,8,155,72,701,501,812,1311,6522,1181,13366,445,6786,480,31408,3,3,7,12,6,7,0,5,6,45,18,9,57,110,12,169,6,99,10,493,16,29,119,177,40,242,17,134,15,795,20,28,328,174,51,184,9,125,6,926
2GMEL,50,126,87,509,162,1012,50,487,173,2650,430,2059,833,10361,2051,22969,601,9713,601,49617,413,1555,788,7133,2254,12242,658,4258,313,29620,352,893,787,3819,1549,5826,484,2469,169,16346,324,695,726,2472,1139,3499,374,1742,118,11088,313,671,617,1720,977,2086,251,941,95,7677,192,444,338,699,481,710,131,396,66,3466,126,286,201,366,314,244,72,145,25,1782,54,166,84,175,128,91,27,55,16,802,23,64,18,54,32,37,5,19,9,258,12,32,12,47,33,24,5,10,3,184,10,9,6,13,6,6,0,7,0,56,8,15,4,23,12,14,3,9,4,88,8,22,0,25,20,53,3,15,11,161,46,101,52,439,133,956,32,307,271,2331,2358,7138,4561,27850,9295,49779,2693,20567,1883,126119,5,6,29,44,17,35,3,25,19,195,21,79,112,412,105,636,48,292,43,1743,53,130,341,684,232,972,80,404,40,2940,62,131,799,610,239,736,84,347,44,3058
29799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29499,0,20,12,27,3,23,3,29,8,121,13,260,99,601,44,160,36,232,23,1463,9,179,52,249,50,119,31,124,22,824,9,58,37,118,17,51,33,96,9,425,3,35,60,57,13,29,13,69,5,288,3,22,64,41,5,14,20,31,3,209,0,13,44,19,3,9,10,25,9,135,3,8,10,8,4,4,4,7,0,50,3,0,18,7,0,0,3,3,0,29,3,0,3,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,6,0,3,7,19,4,11,0,11,12,74,49,590,418,1151,141,422,143,635,101,3654,0,0,9,0,0,0,0,4,0,14,0,16,17,16,0,18,3,24,3,101,0,11,76,34,0,11,0,21,3,157,8,15,179,14,6,14,3,21,0,258
1RNSW,33,25,36,223,34,474,28,372,103,1319,171,531,439,4409,604,12776,430,6394,297,26057,101,373,260,2241,362,3966,235,1760,93,9398,68,225,173,1399,296,1402,122,599,34,4326,75,185,278,967,207,873,77,337,22,3026,80,188,303,850,220,587,47,201,17,2498,56,142,180,462,125,207,17,89,6,1287,46,98,132,199,87,59,7,48,6,680,16,65,56,68,31,24,4,20,3,282,0,30,18,28,9,3,0,4,0,95,4,13,3,11,7,9,0,0,0,49,0,3,3,3,3,0,0,0,0,11,0,0,0,4,0,3,0,0,0,12,0,3,3,9,0,11,3,12,0,43,15,31,37,162,37,454,9,190,113,1044,678,1924,1912,11036,2020,20833,995,10024,699,50127,4,9,8,16,10,18,4,8,8,83,8,36,52,181,38,302,23,174,9,829,19,50,182,408,72,482,43,277,16,1557,29,64,663,432,115,363,28,222,20,1941
1GSYD,55,166,83,497,171,879,48,427,221,2538,331,2745,820,8997,2190,18416,682,8161,548,42884,330,2237,778,6826,2616,10857,712,3689,386,28420,336,1302,743,4144,1998,5518,552,2162,241,16992,323,962,841,3064,1433,3646,374,1613,179,12440,334,943,738,2238,1284,2276,266,986,138,9208,232,669,446,1061,752,860,144,394,82,4646,214,433,235,511,464,338,70,174,57,2496,117,299,121,187,247,116,26,63,36,1219,48,123,28,86,86,29,6,19,8,444,27,46,15,36,28,27,9,10,4,205,11,23,3,11,13,14,0,3,0,76,3,11,3,14,14,15,0,3,0,76,3,9,5,22,19,37,6,17,6,119,21,116,65,351,137,610,31,226,298,1852,2388,10089,4934,28052,11456,43632,2926,17942,2194,123610,8,20,36,41,22,36,5,32,32,236,16,107,130,406,139,524,54,224,14,1618,53,194,384,827,276,975,82,404,49,3248,74,214,1099,833,324,819,96,423,70,3946
19799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19499,3,15,14,35,3,22,3,39,0,145,10,420,84,579,42,172,21,259,27,1620,12,206,67,251,41,126,43,136,19,909,8,117,37,118,39,57,16,74,6,473,4,45,75,91,20,37,19,51,13,349,10,31,81,55,15,35,11,53,8,297,12,19,36,35,9,12,6,24,0,153,3,18,23,9,10,10,4,18,0,90,3,9,8,4,3,0,12,6,0,49,0,4,6,0,0,0,0,0,0,14,0,0,3,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,5,4,13,3,11,0,4,14,60,75,905,441,1186,189,483,134,665,101,4177,0,0,11,7,0,0,0,3,0,20,0,11,23,21,5,15,3,19,4,98,0,21,96,36,10,18,3,42,0,221,4,18,254,26,8,12,4,40,7,370
